2 #m
5 #n
0 s0 0 0 0.0496771502543 0.0496771502543 0.0496771502543 3 2 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
0 s0 1 1 0.0 0.0 0.0 3 2 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
0 s0 2 2 0.329828959055 0.329828959055 0.329828959055 3 2 0 2 1 0.357310610451 2 0 0.210099347182 2 2 0 1 0 0 1 1 0.432590042367
0 s0 3 3 0.0993543005087 0.0993543005087 0.0993543005087 3 2 0 2 1 0 2 0 0.0993543005087 2 2 0 1 0 0 1 1 0.900645699491
0 s0 4 4 0.298957498148 0.298957498148 0.298957498148 3 2 0 2 1 0 2 0 0 2 2 0.368720169562 1 0 0.270734055816 1 1 0.360545774622
1 s1 0 0 0.108542563986 0.108542563986 0.108542563986 3 2 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
1 s1 1 1 0.0143822691722 0.0143822691722 0.0143822691722 3 2 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
1 s1 2 2 0.267758666827 0.267758666827 0.267758666827 3 2 0 2 1 0.360634710451 2 0 0 2 2 0 1 0 0 1 1 0.639365289549
1 s1 3 3 0.0545479525676 0.0545479525676 0.0545479525676 3 2 0.130441924938 2 1 0 2 0 0 2 2 0 1 0 0 1 1 0.869558075062
1 s1 4 4 0.285960412697 0.285960412697 0.285960412697 3 2 0 2 1 0 2 0 0 2 2 0.34752705291 1 0 0.264458558468 1 1 0.388014388622
