2 #m
5 #n
0 s0 0 0 0.133418776965 0.133418776965 0.133418776965 3 2 0 1 1 1.0 2 1 0 2 2 0
0 s0 1 1 0.285008426912 0.285008426912 0.285008426912 3 2 0 1 1 0.613666750849 2 1 0 2 2 0.386333249151
0 s0 2 2 0.0265567906868 0.0265567906868 0.0265567906868 3 2 0 1 1 1.0 2 1 0 2 2 0
0 s0 3 3 0.322975883952 0.322975883952 0.322975883952 3 2 0 1 1 1.0 2 1 0 2 2 0
0 s0 4 4 0.0944690593243 0.0944690593243 0.0944690593243 3 2 0 1 1 1.0 2 1 0 2 2 0
1 s1 0 0 0.0391405501872 0.0391405501872 0.0391405501872 3 2 0 1 1 0.96007816859 2 1 0.0399218314102 2 2 0
1 s1 1 1 0.191178131137 0.191178131137 0.191178131137 3 2 0.132299190818 1 1 0.829783420734 2 1 0 2 2 0.0379173884486
1 s1 2 2 0.0 0.0 0.0 3 2 0 1 1 1.0 2 1 0 2 2 0
1 s1 3 3 0.436913128675 0.436913128675 0.436913128675 3 2 0 1 1 1.0 2 1 0 2 2 0
1 s1 4 4 0.211156974314 0.211156974314 0.211156974314 3 2 0 1 1 0.620642341856 2 1 0.379357658144 2 2 0
