10 #m
5 #n
0 s0 0 0 0.412698868692 0.412698868692 0.412698868692 2 0 0 1 1 1.0
0 s0 1 1 0.320301631842 0.320301631842 0.320301631842 2 0 0.320301631842 1 1 0.679698368158
0 s0 2 2 0.075281400647 0.075281400647 0.075281400647 2 0 0 1 1 1.0
0 s0 3 3 0.0587432921629 0.0587432921629 0.0587432921629 2 0 0 1 1 1.0
0 s0 4 4 0.214469184626 0.214469184626 0.214469184626 2 0 0.214469184626 1 1 0.785530815374
1 s1 0 0 0.473387954594 0.473387954594 0.473387954594 2 0 0 1 1 1.0
1 s1 1 1 0.168622691306 0.168622691306 0.168622691306 2 0 0.168622691306 1 1 0.831377308694
1 s1 2 2 0.026897622272 0.026897622272 0.026897622272 2 0 0 1 1 1.0
1 s1 3 3 0.0157916623087 0.0157916623087 0.0157916623087 2 0 0 1 1 1.0
1 s1 4 4 0.493581802792 0.493581802792 0.493581802792 2 0 0.493581802792 1 1 0.506418197208
2 s2 0 0 0.447018363352 0.447018363352 0.447018363352 2 0 0 1 1 1.0
2 s2 1 1 0.0617837316647 0.0617837316647 0.0617837316647 2 0 0.0617837316647 1 1 0.938216268335
2 s2 2 2 0.0959342203929 0.0959342203929 0.0959342203929 2 0 0 1 1 1.0
2 s2 3 3 0.0445453928249 0.0445453928249 0.0445453928249 2 0 0 1 1 1.0
2 s2 4 4 0.124154363624 0.124154363624 0.124154363624 2 0 0.124154363624 1 1 0.875845636376
3 s3 0 0 0.312801806755 0.312801806755 0.312801806755 2 0 0.0204436085666 1 1 0.979556391433
3 s3 1 1 0.0 0.0 0.0 2 0 0 1 1 1.0
3 s3 2 2 0.0326111837298 0.0326111837298 0.0326111837298 2 0 0 1 1 1.0
3 s3 3 3 0.146098315418 0.146098315418 0.146098315418 2 0 0 1 1 1.0
3 s3 4 4 0.448920573085 0.448920573085 0.448920573085 2 0 0.448920573085 1 1 0.551079426915
4 s4 0 0 0.293455345212 0.293455345212 0.293455345212 2 0 0.222485655522 1 1 0.777514344478
4 s4 1 1 0.313601267829 0.313601267829 0.313601267829 2 0 0.313601267829 1 1 0.686398732171
4 s4 2 2 0.0 0.0 0.0 2 0 0 1 1 1.0
4 s4 3 3 0.00714680509722 0.00714680509722 0.00714680509722 2 0 0 1 1 1.0
4 s4 4 4 0.231950689049 0.231950689049 0.231950689049 2 0 0.231950689049 1 1 0.768049310951
5 s5 0 0 0.212728335462 0.212728335462 0.212728335462 2 0 0.372604497612 1 1 0.627395502388
5 s5 1 1 0.0 0.0 0.0 2 0 0 1 1 1.0
5 s5 2 2 0.120638564698 0.120638564698 0.120638564698 2 0 0 1 1 1.0
5 s5 3 3 0.0840034755135 0.0840034755135 0.0840034755135 2 0 0 1 1 1.0
5 s5 4 4 0.0161064538002 0.0161064538002 0.0161064538002 2 0 0.0161064538002 1 1 0.9838935462
6 s6 0 0 0.208569492819 0.208569492819 0.208569492819 2 0 0.358284719453 1 1 0.641715280547
6 s6 1 1 0.0183150813621 0.0183150813621 0.0183150813621 2 0 0.0183150813621 1 1 0.981684918638
6 s6 2 2 0.144721446534 0.144721446534 0.144721446534 2 0 0 1 1 1.0
6 s6 3 3 0.0447922477429 0.0447922477429 0.0447922477429 2 0 0 1 1 1.0
6 s6 4 4 0.109381011209 0.109381011209 0.109381011209 2 0 0.109381011209 1 1 0.890618988791
7 s7 0 0 0.291920067216 0.291920067216 0.291920067216 2 0 0.0915683399637 1 1 0.908431660036
7 s7 1 1 0.0771891142649 0.0771891142649 0.0771891142649 2 0 0.0771891142649 1 1 0.922810885735
7 s7 2 2 0.237001992433 0.237001992433 0.237001992433 2 0 0 1 1 1.0
7 s7 3 3 0.148750757507 0.148750757507 0.148750757507 2 0 0 1 1 1.0
7 s7 4 4 0.0 0.0 0.0 2 0 0 1 1 1.0
8 s8 0 0 0.183282203431 0.183282203431 0.183282203431 2 0 0.281590041188 1 1 0.718409958812
8 s8 1 1 0.0562458221408 0.0562458221408 0.0562458221408 2 0 0.0562458221408 1 1 0.943754177859
8 s8 2 2 0.0911065174618 0.0911065174618 0.0911065174618 2 0 0 1 1 1.0
8 s8 3 3 0.0848505468493 0.0848505468493 0.0848505468493 2 0 0 1 1 1.0
8 s8 4 4 0.128105549798 0.128105549798 0.128105549798 2 0 0.128105549798 1 1 0.871894450202
9 s9 0 0 0.349208903131 0.349208903131 0.349208903131 2 0 0.264761984047 1 1 0.735238015953
9 s9 1 1 0.113763381569 0.113763381569 0.113763381569 2 0 0.113763381569 1 1 0.886236618431
9 s9 2 2 0.0637238833031 0.0637238833031 0.0637238833031 2 0 0 1 1 1.0
9 s9 3 3 0.0 0.0 0.0 2 0 0 1 1 1.0
9 s9 4 4 0.391811055968 0.391811055968 0.391811055968 2 0 0.391811055968 1 1 0.608188944032
