5 #m
5 #n
0 s0 0 0 0.412698868692 0.412698868692 0.412698868692 2 0 0 1 1 1.0
0 s0 1 1 0.320301631842 0.320301631842 0.320301631842 2 0 0.320301631842 1 1 0.679698368158
0 s0 2 2 0.075281400647 0.075281400647 0.075281400647 2 0 0 1 1 1.0
0 s0 3 3 0.0587432921629 0.0587432921629 0.0587432921629 2 0 0 1 1 1.0
0 s0 4 4 0.214469184626 0.214469184626 0.214469184626 2 0 0.214469184626 1 1 0.785530815374
1 s1 0 0 0.473387954594 0.473387954594 0.473387954594 2 0 0 1 1 1.0
1 s1 1 1 0.168622691306 0.168622691306 0.168622691306 2 0 0.168622691306 1 1 0.831377308694
1 s1 2 2 0.026897622272 0.026897622272 0.026897622272 2 0 0 1 1 1.0
1 s1 3 3 0.0157916623087 0.0157916623087 0.0157916623087 2 0 0 1 1 1.0
1 s1 4 4 0.493581802792 0.493581802792 0.493581802792 2 0 0.493581802792 1 1 0.506418197208
2 s2 0 0 0.447018363352 0.447018363352 0.447018363352 2 0 0 1 1 1.0
2 s2 1 1 0.0617837316647 0.0617837316647 0.0617837316647 2 0 0.0617837316647 1 1 0.938216268335
2 s2 2 2 0.0959342203929 0.0959342203929 0.0959342203929 2 0 0 1 1 1.0
2 s2 3 3 0.0445453928249 0.0445453928249 0.0445453928249 2 0 0 1 1 1.0
2 s2 4 4 0.124154363624 0.124154363624 0.124154363624 2 0 0.124154363624 1 1 0.875845636376
3 s3 0 0 0.312801806755 0.312801806755 0.312801806755 2 0 0.0204436085666 1 1 0.979556391433
3 s3 1 1 0.0 0.0 0.0 2 0 0 1 1 1.0
3 s3 2 2 0.0326111837298 0.0326111837298 0.0326111837298 2 0 0 1 1 1.0
3 s3 3 3 0.146098315418 0.146098315418 0.146098315418 2 0 0 1 1 1.0
3 s3 4 4 0.448920573085 0.448920573085 0.448920573085 2 0 0.448920573085 1 1 0.551079426915
4 s4 0 0 0.293455345212 0.293455345212 0.293455345212 2 0 0.222485655522 1 1 0.777514344478
4 s4 1 1 0.313601267829 0.313601267829 0.313601267829 2 0 0.313601267829 1 1 0.686398732171
4 s4 2 2 0.0 0.0 0.0 2 0 0 1 1 1.0
4 s4 3 3 0.00714680509722 0.00714680509722 0.00714680509722 2 0 0 1 1 1.0
4 s4 4 4 0.231950689049 0.231950689049 0.231950689049 2 0 0.231950689049 1 1 0.768049310951
