2 #m
5 #n
0 s0 0 0 0.058607637741 0.058607637741 0.058607637741 3 2 0 3 3 0.405958588821 2 1 0 2 2 0 1 0 0 1 1 0.594041411179
0 s0 1 1 0.0242910280233 0.0242910280233 0.0242910280233 3 2 0 3 3 0 2 1 0 2 2 0 1 0 0 1 1 1.0
0 s0 2 2 0.0627009588197 0.0627009588197 0.0627009588197 3 2 0.145077842975 3 3 0 2 1 0 2 2 0 1 0 0.143682449843 1 1 0.711239707183
0 s0 3 3 0.0445792724428 0.0445792724428 0.0445792724428 3 2 0 3 3 0 2 1 0 2 2 0 1 0 0 1 1 1.0
0 s0 4 4 0.0562596091641 0.0562596091641 0.0562596091641 3 2 0 3 3 0 2 1 0.126152598124 2 2 0.168653194655 1 0 0 1 1 0.705194207221
1 s1 0 0 0.044412381779 0.044412381779 0.044412381779 3 2 0 3 3 0.242143184735 2 1 0 2 2 0 1 0 0 1 1 0.757856815265
1 s1 1 1 0.0 0.0 0.0 3 2 0 3 3 0 2 1 0 2 2 0 1 0 0 1 1 1.0
1 s1 2 2 0.193289066112 0.193289066112 0.193289066112 3 2 0.373992108877 3 3 0 2 1 0 2 2 0 1 0 0.192285160602 1 1 0.433722730521
1 s1 3 3 0.195521362878 0.195521362878 0.195521362878 3 2 0 3 3 0.122257789928 2 1 0 2 2 0 1 0 0 1 1 0.877742210072
1 s1 4 4 0.0 0.0 0.0 3 2 0 3 3 0 2 1 0 2 2 0 1 0 0 1 1 1.0
