2 #m
5 #n
0 s0 0 0 0.412698868692 0.412698868692 0.412698868692 2 0 0 1 1 1.0
0 s0 1 1 0.320301631842 0.320301631842 0.320301631842 2 0 0.320301631842 1 1 0.679698368158
0 s0 2 2 0.075281400647 0.075281400647 0.075281400647 2 0 0 1 1 1.0
0 s0 3 3 0.0587432921629 0.0587432921629 0.0587432921629 2 0 0 1 1 1.0
0 s0 4 4 0.214469184626 0.214469184626 0.214469184626 2 0 0.214469184626 1 1 0.785530815374
1 s1 0 0 0.263668819515 0.263668819515 0.263668819515 2 0 0.308618593627 1 1 0.691381406373
1 s1 1 1 0.201264738445 0.201264738445 0.201264738445 2 0 0.201264738445 1 1 0.798735261555
1 s1 2 2 0.093501562487 0.093501562487 0.093501562487 2 0 0 1 1 1.0
1 s1 3 3 0.0721479365669 0.0721479365669 0.0721479365669 2 0 0 1 1 1.0
1 s1 4 4 0.105433582742 0.105433582742 0.105433582742 2 0 0.105433582742 1 1 0.894566417258
