10 #m
5 #n
0 s0 0 0 0.201670698544 0.201670698544 0.201670698544 3 0 0 1 0 0 1 1 0.661999847888 2 1 0 3 3 0.338000152112
0 s0 1 1 0.14509182967 0.14509182967 0.14509182967 3 0 0 1 0 0 1 1 1.0 2 1 0 3 3 0
0 s0 2 2 0.160802602406 0.160802602406 0.160802602406 3 0 0 1 0 0.125655268794 1 1 0.874344731206 2 1 0 3 3 0
0 s0 3 3 0.0 0.0 0.0 3 0 0 1 0 0 1 1 1.0 2 1 0 3 3 0
0 s0 4 4 0.0591406189142 0.0591406189142 0.0591406189142 3 0 0 1 0 0 1 1 1.0 2 1 0 3 3 0
1 s1 0 0 0.304101937099 0.304101937099 0.304101937099 3 0 0 1 0 0 1 1 0.223826074144 2 1 0 3 3 0.776173925856
1 s1 1 1 0.0280380243137 0.0280380243137 0.0280380243137 3 0 0 1 0 0 1 1 1.0 2 1 0 3 3 0
1 s1 2 2 0.377447938422 0.377447938422 0.377447938422 3 0 0 1 0 0.18030362149 1 1 0.81969637851 2 1 0 3 3 0
1 s1 3 3 0.043850379499 0.043850379499 0.043850379499 3 0 0.486822206848 1 0 0 1 1 0.513177793152 2 1 0 3 3 0
1 s1 4 4 0.0 0.0 0.0 3 0 0 1 0 0 1 1 1.0 2 1 0 3 3 0
2 s2 0 0 0.286540239933 0.286540239933 0.286540239933 3 0 0 1 0 0 1 1 0.328819071463 2 1 0 3 3 0.671180928537
2 s2 1 1 0.0811894954607 0.0811894954607 0.0811894954607 3 0 0 1 0 0 1 1 0.959705591217 2 1 0.0402944087825 3 3 0
2 s2 2 2 0.101582225647 0.101582225647 0.101582225647 3 0 0 1 0 0.520934125084 1 1 0.479065874916 2 1 0 3 3 0
2 s2 3 3 0.0 0.0 0.0 3 0 0.0219678926257 1 0 0 1 1 0.978032107374 2 1 0 3 3 0
2 s2 4 4 0.0 0.0 0.0 3 0 0 1 0 0 1 1 1.0 2 1 0 3 3 0
3 s3 0 0 0.158551015538 0.158551015538 0.158551015538 3 0 0 1 0 0 1 1 0.767826201346 2 1 0 3 3 0.232173798654
3 s3 1 1 0.0631767285858 0.0631767285858 0.0631767285858 3 0 0 1 0 0 1 1 1.0 2 1 0 3 3 0
3 s3 2 2 0.343667139797 0.343667139797 0.343667139797 3 0 0 1 0 0.0913846092199 1 1 0.90861539078 2 1 0 3 3 0
3 s3 3 3 0.0139824830558 0.0139824830558 0.0139824830558 3 0 0.111268414601 1 0 0 1 1 0.888731585399 2 1 0 3 3 0
3 s3 4 4 0.0 0.0 0.0 3 0 0 1 0 0 1 1 1.0 2 1 0 3 3 0
4 s4 0 0 0.180679295721 0.180679295721 0.180679295721 3 0 0 1 0 0 1 1 0.717088035164 2 1 0 3 3 0.282911964836
4 s4 1 1 0.0965037849779 0.0965037849779 0.0965037849779 3 0 0 1 0 0 1 1 1.0 2 1 0 3 3 0
4 s4 2 2 0.0674589787342 0.0674589787342 0.0674589787342 3 0 0 1 0 0.205722287149 1 1 0.794277712851 2 1 0 3 3 0
4 s4 3 3 0.0 0.0 0.0 3 0 0.0771896776867 1 0 0 1 1 0.922810322313 2 1 0 3 3 0
4 s4 4 4 0.0324952774168 0.0324952774168 0.0324952774168 3 0 0 1 0 0 1 1 1.0 2 1 0 3 3 0
