5 #m
5 #n
0 s0 0 0 0.112895179095 0.112895179095 0.112895179095 1 0 0 1 1 1.0 2 1 0 2 2 0
0 s0 1 1 0.0920485047119 0.0920485047119 0.0920485047119 1 0 0.0971019770232 1 1 0.902898022977 2 1 0 2 2 0
0 s0 2 2 0.283548120953 0.283548120953 0.283548120953 1 0 0 1 1 0.907026736904 2 1 0.0929732630959 2 2 0
0 s0 3 3 0.0402214624439 0.0402214624439 0.0402214624439 1 0 0 1 1 0.844233184886 2 1 0 2 2 0.155766815114
0 s0 4 4 0.0464866315479 0.0464866315479 0.0464866315479 1 0 0 1 1 1.0 2 1 0 2 2 0
1 s1 0 0 0.19844215455 0.19844215455 0.19844215455 1 0 0 1 1 1.0 2 1 0 2 2 0
1 s1 1 1 0.0 0.0 0.0 1 0 0 1 1 1.0 2 1 0 2 2 0
1 s1 2 2 0.323291185771 0.323291185771 0.323291185771 1 0 0 1 1 0.655778208598 2 1 0.344221791402 2 2 0
1 s1 3 3 0.0636947039312 0.0636947039312 0.0636947039312 1 0 0 1 1 0.639018066447 2 1 0 2 2 0.360981933553
1 s1 4 4 0.0457055987401 0.0457055987401 0.0457055987401 1 0 0 1 1 1.0 2 1 0 2 2 0
2 s2 0 0 0.114035206606 0.114035206606 0.114035206606 1 0 0 1 1 1.0 2 1 0 2 2 0
2 s2 1 1 0.0782592665176 0.0782592665176 0.0782592665176 1 0 0.0129073954777 1 1 0.987092604522 2 1 0 2 2 0
2 s2 2 2 0.301612207133 0.301612207133 0.301612207133 1 0 0 1 1 0.936533826224 2 1 0.0634661737755 2 2 0
2 s2 3 3 0.0 0.0 0.0 1 0 0 1 1 0.605703826195 2 1 0 2 2 0.394296173805
2 s2 4 4 0.0 0.0 0.0 1 0 0 1 1 1.0 2 1 0 2 2 0
3 s3 0 0 0.382440966401 0.382440966401 0.382440966401 1 0 0 1 1 1.0 2 1 0 2 2 0
3 s3 1 1 0.0271869109652 0.0271869109652 0.0271869109652 1 0 0 1 1 1.0 2 1 0 2 2 0
3 s3 2 2 0.279408697439 0.279408697439 0.279408697439 1 0 0 1 1 0.262497768279 2 1 0.737502231721 2 2 0
3 s3 3 3 0.112664612867 0.112664612867 0.112664612867 1 0 0 1 1 1.0 2 1 0 2 2 0
3 s3 4 4 0.0473846679522 0.0473846679522 0.0473846679522 1 0 0 1 1 1.0 2 1 0 2 2 0
4 s4 0 0 0.150386291928 0.150386291928 0.150386291928 1 0 0 1 1 1.0 2 1 0 2 2 0
4 s4 1 1 0.0830773412857 0.0830773412857 0.0830773412857 1 0 0 1 1 1.0 2 1 0 2 2 0
4 s4 2 2 0.327101104631 0.327101104631 0.327101104631 1 0 0 1 1 0.858301874143 2 1 0.141698125857 2 2 0
4 s4 3 3 0.0285080328397 0.0285080328397 0.0285080328397 1 0 0 1 1 0.600220761103 2 1 0 2 2 0.399779238897
4 s4 4 4 0.0399049525108 0.0399049525108 0.0399049525108 1 0 0 1 1 1.0 2 1 0 2 2 0
