10 #m
5 #n
0 s0 0 0 0.152131678376 0.152131678376 0.152131678376 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 1 1 1.0
0 s0 1 1 0.0985544365188 0.0985544365188 0.0985544365188 3 2 0 3 3 0.461069162695 3 0 0 2 1 0 2 0 0 1 1 0.538930837305
0 s0 2 2 0.0 0.0 0.0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0.0244567850905 1 1 0.97554321491
0 s0 3 3 0.0272394158195 0.0272394158195 0.0272394158195 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 1 1 1.0
0 s0 4 4 0.0 0.0 0.0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 1 1 1.0
1 s1 0 0 0.0 0.0 0.0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 1 1 1.0
1 s1 1 1 0.0 0.0 0.0 3 2 0 3 3 0.331089538664 3 0 0.0985317354639 2 1 0 2 0 0 1 1 0.570378725872
1 s1 2 2 0.224410569087 0.224410569087 0.224410569087 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0.107646726871 1 1 0.892353273129
1 s1 3 3 0.0492658677319 0.0492658677319 0.0492658677319 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 1 1 1.0
1 s1 4 4 0.0330283463106 0.0330283463106 0.0330283463106 3 2 0 3 3 0 3 0 0 2 1 0.0683129566096 2 0 0 1 1 0.93168704339
2 s2 0 0 0.0 0.0 0.0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 1 1 1.0
2 s2 1 1 0.0259870467651 0.0259870467651 0.0259870467651 3 2 0 3 3 0.254574802976 3 0 0.426422877995 2 1 0 2 0 0 1 1 0.319002319029
2 s2 2 2 0.0 0.0 0.0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 1 1 1.0
2 s2 3 3 0.257970516019 0.257970516019 0.257970516019 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 1 1 1.0
2 s2 4 4 0.0434444276238 0.0434444276238 0.0434444276238 3 2 0 3 3 0 3 0 0 2 1 0.243792474915 2 0 0 1 1 0.756207525085
3 s3 0 0 0.0467872857151 0.0467872857151 0.0467872857151 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 1 1 1.0
3 s3 1 1 0.0 0.0 0.0 3 2 0 3 3 0.150799075109 3 0 0.182005179237 2 1 0 2 0 0 1 1 0.667195745654
3 s3 2 2 0.0275001574985 0.0275001574985 0.0275001574985 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0.120194803788 1 1 0.879805196212
3 s3 3 3 0.0910025896184 0.0910025896184 0.0910025896184 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 1 1 1.0
3 s3 4 4 0.0 0.0 0.0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 1 1 1.0
4 s4 0 0 0.330799188676 0.330799188676 0.330799188676 3 2 0 3 3 0 3 0 0 2 1 0.211559465647 2 0 0 1 1 0.788440534353
4 s4 1 1 0.00945110567147 0.00945110567147 0.00945110567147 3 2 0 3 3 0.538747630153 3 0 0.0276815922554 2 1 0 2 0 0 1 1 0.433570777591
4 s4 2 2 0.0 0.0 0.0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 1 1 1.0
4 s4 3 3 0.0138407961277 0.0138407961277 0.0138407961277 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 1 1 1.0
4 s4 4 4 0.00927566591798 0.00927566591798 0.00927566591798 3 2 0 3 3 0 3 0 0 2 1 0.0187250188552 2 0 0 1 1 0.981274981145
5 s5 0 0 0.0498990653614 0.0498990653614 0.0498990653614 3 2 0 3 3 0 3 0 0 2 1 0.051175879643 2 0 0 1 1 0.948824120357
5 s5 1 1 0.0307944441698 0.0307944441698 0.0307944441698 3 2 0 3 3 0.788183927388 3 0 0 2 1 0 2 0 0 1 1 0.211816072612
5 s5 2 2 0.0 0.0 0.0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 1 1 1.0
5 s5 3 3 0.0 0.0 0.0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 1 1 1.0
5 s5 4 4 0.0794346963293 0.0794346963293 0.0794346963293 3 2 0 3 3 0 3 0 0 2 1 0.705961857693 2 0 0 1 1 0.294038142307
6 s6 0 0 0.0216899672761 0.0216899672761 0.0216899672761 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 1 1 1.0
6 s6 1 1 0.0120747469201 0.0120747469201 0.0120747469201 3 2 0 3 3 0.715828548974 3 0 0 2 1 0 2 0 0 1 1 0.284171451026
6 s6 2 2 0.0 0.0 0.0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 1 1 1.0
6 s6 3 3 0.0 0.0 0.0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 1 1 1.0
6 s6 4 4 0.0 0.0 0.0 3 2 0.144060534198 3 3 0 3 0 0 2 1 0.507455707977 2 0 0 1 1 0.348483757824
7 s7 0 0 0.20703133817 0.20703133817 0.20703133817 3 2 0 3 3 0 3 0 0 2 1 0.23093692888 2 0 0 1 1 0.76906307112
7 s7 1 1 0.0186633633232 0.0186633633232 0.0186633633232 3 2 0 3 3 0.697272353183 3 0 0 2 1 0 2 0 0 1 1 0.302727646817
7 s7 2 2 0.0 0.0 0.0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0.138366361383 1 1 0.861633638617
7 s7 3 3 0.00627557006228 0.00627557006228 0.00627557006228 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 1 1 1.0
7 s7 4 4 0.0 0.0 0.0 3 2 0.466335424303 3 3 0 3 0 0 2 1 0 2 0 0 1 1 0.533664575697
8 s8 0 0 0.0594893478274 0.0594893478274 0.0594893478274 3 2 0 3 3 0 3 0 0 2 1 0.0478961438968 2 0 0 1 1 0.952103856103
8 s8 1 1 0.0 0.0 0.0 3 2 0 3 3 0.485262405113 3 0 0 2 1 0 2 0 0 1 1 0.514737594887
8 s8 2 2 0.0 0.0 0.0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0.0806301213514 1 1 0.919369878649
8 s8 3 3 0.0 0.0 0.0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 1 1 1.0
8 s8 4 4 0.151657921119 0.151657921119 0.151657921119 3 2 0 3 3 0 3 0 0 2 1 0.411330542991 2 0 0 1 1 0.588669457009
9 s9 0 0 0.0 0.0 0.0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 1 1 1.0
9 s9 1 1 0.0477530108583 0.0477530108583 0.0477530108583 3 2 0 3 3 0.554244432209 3 0 0 2 1 0 2 0 0 1 1 0.445755567791
9 s9 2 2 0.0 0.0 0.0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0.116914126814 1 1 0.883085873186
9 s9 3 3 0.100686691637 0.100686691637 0.100686691637 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 1 1 1.0
9 s9 4 4 0.0 0.0 0.0 3 2 0.0194494242715 3 3 0 3 0 0 2 1 0.0850502373639 2 0 0 1 1 0.895500338365
