5 #m
5 #n
0 s0 0 0 0.0225805309375 0.0225805309375 0.0225805309375 3 1 0 1 1 1.0 2 1 0
0 s0 1 1 0.0222459879458 0.0222459879458 0.0222459879458 3 1 0.0150383517508 1 1 0.984961648249 2 1 0
0 s0 2 2 0.229072706677 0.229072706677 0.229072706677 3 1 0.498527219821 1 1 0.501472780179 2 1 0
0 s0 3 3 0.138783594096 0.138783594096 0.138783594096 3 1 0 1 1 1.0 2 1 0
0 s0 4 4 0.116203063159 0.116203063159 0.116203063159 3 1 0 1 1 1.0 2 1 0
1 s1 0 0 0.0494495682873 0.0494495682873 0.0494495682873 3 1 0 1 1 1.0 2 1 0
1 s1 1 1 0.0346522611825 0.0346522611825 0.0346522611825 3 1 0.074465304743 1 1 0.925534695257 2 1 0
1 s1 2 2 0.0757882071025 0.0757882071025 0.0757882071025 3 1 0.178656530468 1 1 0.821343469532 2 1 0
1 s1 3 3 0.211640356522 0.211640356522 0.211640356522 3 1 0 1 1 1.0 2 1 0
1 s1 4 4 0.0623057525511 0.0623057525511 0.0623057525511 3 1 0 1 1 1.0 2 1 0
2 s2 0 0 0.0749198749155 0.0749198749155 0.0749198749155 3 1 0 1 1 1.0 2 1 0
2 s2 1 1 0.0749198749155 0.0749198749155 0.0749198749155 3 1 0 1 1 1.0 2 1 0
2 s2 2 2 0.172113663506 0.172113663506 0.172113663506 3 1 0.19129097263 1 1 0.80870902737 2 1 0
2 s2 3 3 0.234269163294 0.234269163294 0.234269163294 3 1 0 1 1 1.0 2 1 0
2 s2 4 4 0.100103920605 0.100103920605 0.100103920605 3 1 0 1 1 1.0 2 1 0
3 s3 0 0 0.256309442647 0.256309442647 0.256309442647 3 1 0 1 1 1.0 2 1 0
3 s3 1 1 0.0420620022332 0.0420620022332 0.0420620022332 3 1 0.0169211319578 1 1 0.983078868042 2 1 0
3 s3 2 2 0.0319160329808 0.0319160329808 0.0319160329808 3 1 0 1 1 1.0 2 1 0
3 s3 3 3 0.322109569032 0.322109569032 0.322109569032 3 1 0 1 1 1.0 2 1 0
3 s3 4 4 0.0658001263846 0.0658001263846 0.0658001263846 3 1 0 1 1 1.0 2 1 0
4 s4 0 0 0.126309548101 0.126309548101 0.126309548101 3 1 0 1 1 0.97371458163 2 1 0.02628541837
4 s4 1 1 0.121742713235 0.121742713235 0.121742713235 3 1 0.0511479033054 1 1 0.948852096695 2 1 0
4 s4 2 2 0.175569306217 0.175569306217 0.175569306217 3 1 0.0573975348421 1 1 0.942602465158 2 1 0
4 s4 3 3 0.159549008145 0.159549008145 0.159549008145 3 1 0 1 1 1.0 2 1 0
4 s4 4 4 0.0 0.0 0.0 3 1 0 1 1 1.0 2 1 0
