2 #m
5 #n
0 s0 0 0 0.159809802915 0.159809802915 0.159809802915 1 0 0 1 1 1.0 2 1 0 2 2 0
0 s0 1 1 0.0570165253086 0.0570165253086 0.0570165253086 1 0 0.193996346405 1 1 0.806003653595 2 1 0 2 2 0
0 s0 2 2 0.258166708078 0.258166708078 0.258166708078 1 0 0 1 1 0.852899118488 2 1 0.147100881512 2 2 0
0 s0 3 3 0.0595699481419 0.0595699481419 0.0595699481419 1 0 0 1 1 0.765309639339 2 1 0 2 2 0.234690360661
0 s0 4 4 0.0735504407558 0.0735504407558 0.0735504407558 1 0 0 1 1 1.0 2 1 0 2 2 0
1 s1 0 0 0.186738864488 0.186738864488 0.186738864488 1 0 0 1 1 1.0 2 1 0 2 2 0
1 s1 1 1 0.0 0.0 0.0 1 0 0 1 1 1.0 2 1 0 2 2 0
1 s1 2 2 0.404929497488 0.404929497488 0.404929497488 1 0 0 1 1 0.676078973219 2 1 0.323921026781 2 2 0
1 s1 3 3 0.0608907417008 0.0608907417008 0.0608907417008 1 0 0 1 1 0.660307274303 2 1 0 2 2 0.339692725697
1 s1 4 4 0.0430100732822 0.0430100732822 0.0430100732822 1 0 0 1 1 1.0 2 1 0 2 2 0
