10 #m
15 #n
0 s0 0 c0 0.15243318266 0.18301314459 0.216701434569 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
0 s0 1 c1 0.00867471870068 0.0178010471204 0.0320087961821 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
0 s0 2 c2 0.00827452141448 0.016983016983 0.0305480574484 3 3 0 3 1 0 2 1 0.116724192133 2 0 0 2 2 0 1 0 0 1 1 0.883275807867
0 s0 3 c3 0.131472420501 0.160282258065 0.192416838969 3 3 0 3 1 0 2 1 0 2 0 0.309488811041 2 2 0 1 0 0 1 1 0.690511188959
0 s0 4 c4 0 0.0 0 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
0 s0 5 c5 0.0657474914424 0.0873983739837 0.113146454258 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
0 s0 6 c6 0 0.0 0 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
0 s0 7 c7 0 0.0 0 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
0 s0 8 c8 0.0854649059564 0.109161793372 0.136569664105 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
0 s0 9 c9 0 0.0 0 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
0 s0 10 c10 0.0763995540037 0.0989330746848 0.125260165098 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
0 s0 11 c11 0 0.0 0 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
0 s0 12 c12 0 0.0 0 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
0 s0 13 c13 0 0.0 0 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
0 s0 14 c14 0.234498361458 0.269841269841 0.307392363187 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
1 s1 0 c0 0.00754985591551 0.0159045725646 0.0291098850064 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
1 s1 1 c1 0.0228299215453 0.0366876310273 0.0553568344214 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
1 s1 2 c2 0.033790434308 0.0498007968127 0.0702265200092 3 3 0.406620353457 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 0.593379646543
1 s1 3 c3 0.00758010791026 0.0159680638723 0.0292253061309 3 3 0 3 1 0 2 1 0 2 0 0.0255257642513 2 2 0 1 0 0 1 1 0.974474235749
1 s1 4 c4 0.0194191639616 0.032 0.0492257206324 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
1 s1 5 c5 0.0686783560495 0.0906344410876 0.116616542058 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
1 s1 6 c6 0 0.0 0 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
1 s1 7 c7 0 0.0 0 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
1 s1 8 c8 0.175669575864 0.207472959685 0.242062589013 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
1 s1 9 c9 0 0.0 0 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
1 s1 10 c10 0.177089391925 0.209117938553 0.243939038885 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
1 s1 11 c11 0.00114607645402 0.00530785562633 0.0149481719352 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
1 s1 12 c12 0 0.0 0 3 3 0 3 1 0 2 1 0.106761434789 2 0 0 2 2 0 1 0 0 1 1 0.893238565211
1 s1 13 c13 0 0.0 0 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
