10 #m
15 #n
0 s0 0 c0 0 0.0 0 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
0 s0 1 c1 0 0.0 0 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
0 s0 2 c2 0.243431909616 0.279515640767 0.317750853799 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
0 s0 3 c3 0.0780304758442 0.10143442623 0.128821926061 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
0 s0 4 c4 0.00818423315621 0.0167984189723 0.030218289018 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
0 s0 5 c5 0 0.0 0 3 3 0 3 1 0.0605138711321 2 1 0 2 0 0 2 2 0 1 0 0 1 1 0.939486128868
0 s0 6 c6 0 0.0 0 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
0 s0 7 c7 0 0.0 0 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
0 s0 8 c8 0.370183985637 0.410569105691 0.451831751879 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
0 s0 9 c9 0 0.0 0 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
0 s0 10 c10 0.0409518056137 0.0583003952569 0.0799358005033 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0.115451575005 1 1 0.884548424995
0 s0 11 c11 0 0.0 0 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
0 s0 12 c12 0.272042801052 0.308823529412 0.347415444293 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
0 s0 13 c13 0 0.0 0 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
0 s0 14 c14 0 0.0 0 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
1 s1 0 c0 0 0.0 0 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
1 s1 1 c1 0.0295738620131 0.0456062291435 0.0666313910145 3 3 0 3 1 0 2 1 0 2 0 0.0898167161081 2 2 0 1 0 0 1 1 0.910183283892
1 s1 2 c2 0 0.0 0 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
1 s1 3 c3 0.0386330045426 0.0557809330629 0.0773583719852 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
1 s1 4 c4 0 0.0 0 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
1 s1 5 c5 0.00690414947191 0.0149700598802 0.0279233550227 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0.0274349270441 1 1 0.972565072956
1 s1 6 c6 0 0.0 0 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
1 s1 7 c7 0 0.0 0 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
1 s1 8 c8 0.25034606546 0.287190082645 0.326160060457 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
1 s1 9 c9 0.0191304971578 0.0315270935961 0.048504658095 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
1 s1 10 c10 0 0.0 0 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
1 s1 11 c11 0.0650126831999 0.0859903381643 0.110875120231 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
1 s1 12 c12 0.258320550794 0.295384615385 0.334477703645 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
1 s1 13 c13 0.0493268792184 0.0678127984718 0.090342461017 3 3 0 3 1 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
