10 #m
15 #n
0 s0 0 c0 0.265054869272 0.300653594771 0.338050639252 3 2 0 3 3 0.685333617762 3 0 0 3 1 0 2 1 0 1 0 0 1 1 0.314666382238
0 s0 1 c1 0 0.0 0 3 2 0 3 3 0 3 0 0 3 1 0 2 1 0 1 0 0.470864433136 1 1 0.529135566864
0 s0 2 c2 0 0.0 0 3 2 0 3 3 0 3 0 0 3 1 0 2 1 0 1 0 0 1 1 1.0
0 s0 3 c3 0 0.0 0 3 2 0 3 3 0 3 0 0 3 1 0 2 1 0 1 0 0 1 1 1.0
0 s0 4 c4 0.0517270152623 0.0714285714286 0.0954776086791 3 2 0 3 3 0 3 0 0 3 1 0 2 1 0 1 0 0 1 1 1.0
0 s0 5 c5 0 0.0 0 3 2 0 3 3 0 3 0 0 3 1 0 2 1 0.320301631842 1 0 0 1 1 0.679698368158
0 s0 6 c6 0 0.0 0 3 2 0 3 3 0 3 0 0 3 1 0 2 1 0 1 0 0 1 1 1.0
0 s0 7 c7 0.0861054541019 0.109720885467 0.136994958573 3 2 0 3 3 0 3 0 0 3 1 0 2 1 0 1 0 0 1 1 1.0
0 s0 8 c8 0 0.0 0 3 2 0 3 3 0 3 0 0 3 1 0 2 1 0 1 0 0 1 1 1.0
0 s0 9 c9 0 0.0 0 3 2 0.140064119621 3 3 0 3 0 0 3 1 0 2 1 0.117486584326 1 0 0 1 1 0.742449296053
0 s0 10 c10 0.0963998260885 0.121153846154 0.149452228149 3 2 0 3 3 0 3 0 0 3 1 0 2 1 0 1 0 0 1 1 1.0
0 s0 11 c11 0 0.0 0 3 2 0 3 3 0 3 0 0 3 1 0 2 1 0 1 0 0 1 1 1.0
0 s0 12 c12 0 0.0 0 3 2 0 3 3 0 3 0 0 3 1 0 2 1 0 1 0 0 1 1 1.0
0 s0 13 c13 0 0.0 0 3 2 0 3 3 0 3 0 0 3 1 0 2 1 0 1 0 0 1 1 1.0
0 s0 14 c14 0 0.0 0 3 2 0 3 3 0 3 0 0 3 1 0 2 1 0 1 0 0 1 1 1.0
1 s1 0 c0 0.285752876381 0.324045407637 0.364092840894 3 2 0 3 3 0.715999738642 3 0 0 3 1 0 2 1 0 1 0 0 1 1 0.284000261358
1 s1 1 c1 0.018329036777 0.0307692307692 0.0479918334728 3 2 0 3 3 0 3 0 0 3 1 0 2 1 0 1 0 0.168622691306 1 1 0.831377308694
1 s1 2 c2 0.00868322359845 0.0174081237911 0.0308241136517 3 2 0 3 3 0 3 0 0 3 1 0 2 1 0 1 0 0 1 1 1.0
1 s1 3 c3 0 0.0 0 3 2 0 3 3 0 3 0 0 3 1 0 2 1 0 1 0 0 1 1 1.0
1 s1 4 c4 0 0.0 0 3 2 0 3 3 0 3 0 0 3 1 0 2 1 0 1 0 0 1 1 1.0
1 s1 5 c5 0 0.0 0 3 2 0 3 3 0 3 0 0 3 1 0 2 1 0 1 0 0 1 1 1.0
1 s1 6 c6 0 0.0 0 3 2 0 3 3 0 3 0 0 3 1 0 2 1 0 1 0 0 1 1 1.0
1 s1 7 c7 0 0.0 0 3 2 0 3 3 0 3 0 0 3 1 0 2 1 0 1 0 0 1 1 1.0
