10 #m
15 #n
0 s0 0 c0 0 0.0 0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
0 s0 1 c1 0.0582141368725 0.0783545543585 0.102534057971 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0.162228065784 1 1 0.837771934216
0 s0 2 c2 0 0.0 0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
0 s0 3 c3 0 0.0 0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
0 s0 4 c4 0 0.0 0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
0 s0 5 c5 0.255817615376 0.292732855681 0.331699275725 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
0 s0 6 c6 0 0.0 0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
0 s0 7 c7 0 0.0 0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
0 s0 8 c8 0 0.0 0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
0 s0 9 c9 0.0564144123981 0.0761078998073 0.0997962008437 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
0 s0 10 c10 0.175823196258 0.206994328922 0.240847359898 3 2 0 3 3 0 3 0 0 2 1 0.388537512036 2 0 0 2 2 0.298527579022 1 0 0 1 1 0.312934908941
0 s0 11 c11 0 0.0 0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
0 s0 12 c12 0.00925741917067 0.0181644359465 0.0316955253284 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
0 s0 13 c13 0 0.0 0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0.162228065784 2 2 0 1 0 0 1 1 0.837771934216
0 s0 14 c14 0 0.0 0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
1 s1 0 c0 0 0.0 0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
1 s1 1 c1 0.182646289936 0.215291750503 0.250711482089 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0.354168129769 1 1 0.645831870231
1 s1 2 c2 0.0907780331328 0.114975845411 0.142795336857 3 2 0.371882564072 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 0.628117435928
1 s1 3 c3 0 0.0 0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
1 s1 4 c4 0.00476690534474 0.0115384615385 0.0230808888878 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
1 s1 5 c5 0 0.0 0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
1 s1 6 c6 0 0.0 0 3 2 0 3 3 0 3 0 0.0184811962734 2 1 0 2 0 0 2 2 0 1 0 0 1 1 0.981518803727
1 s1 7 c7 0 0.0 0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
1 s1 8 c8 0.00537178418431 0.0124760076775 0.0243224146777 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
1 s1 9 c9 0.137606380123 0.167004048583 0.199672825741 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
1 s1 10 c10 0 0.0 0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
1 s1 11 c11 0 0.0 0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
1 s1 12 c12 0 0.0 0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
1 s1 13 c13 0 0.0 0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0.527867169275 2 2 0 1 0 0 1 1 0.472132830725
1 s1 14 c14 0.00727579977279 0.0157728706625 0.0294104066653 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
2 s2 0 c0 0 0.0 0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
2 s2 1 c1 0 0.0 0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
2 s2 2 c2 0 0.0 0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
2 s2 3 c3 0 0.0 0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
2 s2 4 c4 0.024132222027 0.037962037962 0.056358225703 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
2 s2 5 c5 0.0655596295132 0.087 0.112475388606 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
2 s2 6 c6 0 0.0 0 3 2 0 3 3 0 3 0 0.0549990885998 2 1 0 2 0 0 2 2 0 1 0 0 1 1 0.9450009114
2 s2 7 c7 0.0636161888249 0.0847457627119 0.109921418251 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
2 s2 8 c8 0.0170987299625 0.029 0.0455850806433 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
2 s2 9 c9 0 0.0 0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
2 s2 10 c10 0.109897744349 0.136874361593 0.167457654041 3 2 0 3 3 0 3 0 0 2 1 0.380783001075 2 0 0 2 2 0.187152307803 1 0 0 1 1 0.432064691122
2 s2 11 c11 0 0.0 0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
2 s2 12 c12 0.100256835205 0.126424870466 0.156360683992 3 2 0 3 3 0.107467640757 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 0.892532359243
2 s2 13 c13 0.0662094398021 0.0886486486486 0.115435511266 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0.172869168299 2 2 0 1 0 0 1 1 0.827130831701
2 s2 14 c14 0 0.0 0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
3 s3 0 c0 0.0372822787677 0.0542476970317 0.0757013803102 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
3 s3 1 c1 0.0185781989265 0.031185031185 0.0486345003457 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0.0593372045061 1 1 0.940662795494
3 s3 2 c2 0 0.0 0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
3 s3 3 c3 0 0.0 0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0.0593372045061 1 1 0.940662795494
3 s3 4 c4 0 0.0 0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
3 s3 5 c5 0.00761826555101 0.0160481444333 0.0293708760236 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
3 s3 6 c6 0 0.0 0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
3 s3 7 c7 0 0.0 0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
3 s3 8 c8 0.182272241857 0.214859437751 0.250219535263 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
3 s3 9 c9 0.0194000765869 0.0317002881844 0.0484629097343 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
3 s3 10 c10 0 0.0 0 3 2 0 3 3 0 3 0 0 2 1 0.120351016682 2 0 0 2 2 0 1 0 0 1 1 0.879648983318
3 s3 11 c11 0 0.0 0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
3 s3 12 c12 0 0.0 0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
3 s3 13 c13 0 0.0 0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0.30517447947 2 2 0 1 0 0 1 1 0.69482552053
3 s3 14 c14 0.088695673307 0.112730806608 0.140430948411 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
4 s4 0 c0 0 0.0 0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0.194352610484 1 1 0.805647389516
4 s4 1 c1 0 0.0 0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
4 s4 2 c2 0 0.0 0 3 2 0 3 3 0 3 0 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
