10 #m
5 #n
0 s0 0 c0 0.0265901019282 0.0412796697626 0.06064801817 2 0 0 1 0 0.309199082659 1 1 0.690800917341
0 s0 1 c1 0 0.0 0 2 0 0 1 0 0 1 1 1.0
0 s0 2 c2 0.156855925858 0.187376725838 0.220886332632 2 0 0 1 0 0 1 1 1.0
0 s0 3 c3 0.06923674623 0.0916666666667 0.118251506541 2 0 0.203196859094 1 0 0 1 1 0.796803140906
0 s0 4 c4 0.127075749019 0.155737704918 0.187825466133 2 0 0.371616057054 1 0 0 1 1 0.628383942946
1 s1 0 c0 0.0427487717593 0.0604558969277 0.0824394823267 2 0 0 1 0 0.430508625756 1 1 0.569491374244
1 s1 1 c1 0.0336081950259 0.0497461928934 0.0703866206871 2 0 0 1 0 0 1 1 1.0
1 s1 2 c2 0.056333616557 0.0763131813677 0.100401645478 2 0 0 1 0 0 1 1 1.0
1 s1 3 c3 0.0620491180244 0.0825335892514 0.106933015176 2 0 0 1 0 0 1 1 1.0
1 s1 4 c4 0.0503660752405 0.0697435897436 0.0934463066337 2 0 0.430508625756 1 0 0 1 1 0.569491374244
2 s2 0 c0 0.0405077017652 0.0576735092864 0.0790861096537 2 0 0 1 0 0 1 1 1.0
2 s2 1 c1 0 0.0 0 2 0 0 1 0 0 1 1 1.0
2 s2 2 c2 0.151510880174 0.181550539745 0.214620398731 2 0 0 1 0 0 1 1 1.0
2 s2 3 c3 0.135200210784 0.164031620553 0.196084909122 2 0 0 1 0 0 1 1 1.0
2 s2 4 c4 0.138232541376 0.16715542522 0.199235120755 2 0 0.0590640173519 1 0 0 1 1 0.940935982648
3 s3 0 c0 0.0738005086657 0.0957345971564 0.121406001026 2 0 0 1 0 0.0959005092095 1 1 0.90409949079
3 s3 1 c1 0.0355760847746 0.0524109014675 0.0738652416214 2 0 0 1 0 0 1 1 1.0
3 s3 2 c2 0.273888942485 0.310613437196 0.349119804131 2 0 0 1 0 0 1 1 1.0
3 s3 3 c3 0.0489959704114 0.0678642714571 0.0909597365343 2 0 0.579883568425 1 0 0 1 1 0.420116431575
3 s3 4 c4 0.259695721379 0.2958984375 0.334027591807 2 0 0.0959005092095 1 0 0 1 1 0.90409949079
4 s4 0 c0 0.155212637117 0.185814185814 0.2194590014 2 0 0 1 0 0.371915887628 1 1 0.628084112372
4 s4 1 c1 0.10219400535 0.127976190476 0.157348505511 2 0 0 1 0 0 1 1 1.0
4 s4 2 c2 0.137182810344 0.166498486377 0.199080320513 2 0 0 1 0 0 1 1 1.0
4 s4 3 c3 0.22769317871 0.262536873156 0.299638888108 2 0 0.125295772786 1 0 0 1 1 0.874704227214
4 s4 4 c4 0.119776791183 0.147030185005 0.177621842285 2 0 0.371915887628 1 0 0 1 1 0.628084112372
5 s5 0 c0 0.128960125577 0.157370517928 0.189094259752 2 0 0 1 0 0.0260625575291 1 1 0.973937442471
5 s5 1 c1 0.0837294731864 0.106972301815 0.13387209837 2 0 0 1 0 0 1 1 1.0
5 s5 2 c2 0.236881274905 0.273495248152 0.31242314426 2 0 0 1 0 0 1 1 1.0
5 s5 3 c3 0.0807827836425 0.104821802935 0.132901064606 2 0 0.351677546304 1 0 0 1 1 0.648322453696
5 s5 4 c4 0.243597701069 0.279559118236 0.317656401967 2 0 0.0961976464631 1 0 0 1 1 0.903802353537
6 s6 0 c0 0.0551195352238 0.074684772066 0.0982867697975 2 0 0 1 0 0.154653770065 1 1 0.845346229935
6 s6 1 c1 0 0.0 0 2 0 0 1 0 0 1 1 1.0
6 s6 2 c2 0.245099718387 0.281603288798 0.320277575523 2 0 0 1 0 0 1 1 1.0
6 s6 3 c3 0.168326065995 0.200626959248 0.235960250379 2 0 0 1 0 0 1 1 1.0
6 s6 4 c4 0.254658795969 0.291796469367 0.331024781123 2 0 0.154653770065 1 0 0 1 1 0.845346229935
7 s7 0 c0 0.00251629090022 0.0078125 0.0180492391297 2 0 0 1 0 0.415966957881 1 1 0.584033042119
7 s7 1 c1 0 0.0 0 2 0 0 1 0 0 1 1 1.0
7 s7 2 c2 0.210164498924 0.244094488189 0.280461669456 2 0 0 1 0 0 1 1 1.0
7 s7 3 c3 0.0459660923086 0.0638703527169 0.0858507404758 2 0 0.315372926015 1 0 0 1 1 0.684627073985
7 s7 4 c4 0.187933549745 0.22 0.254647893481 2 0 0.426939555468 1 0 0 1 1 0.573060444532
8 s8 0 c0 0 0.0 0 2 0 0 1 0 0.13409162585 1 1 0.86590837415
8 s8 1 c1 0 0.0 0 2 0 0 1 0 0 1 1 1.0
8 s8 2 c2 0.374466659362 0.414585414585 0.455527948153 2 0 0 1 0 0 1 1 1.0
8 s8 3 c3 0.0995890755246 0.124758220503 0.153457534394 2 0 0 1 0 0 1 1 1.0
8 s8 4 c4 0.269144395157 0.306666666667 0.346105724241 2 0 0.13409162585 1 0 0 1 1 0.86590837415
9 s9 0 c0 0.264287216679 0.300483091787 0.338541845432 2 0 0 1 0 0.0590228358752 1 1 0.940977164125
9 s9 1 c1 0.00203934317075 0.00699300699301 0.0170299882713 2 0 0 1 0 0 1 1 1.0
9 s9 2 c2 0.112458128235 0.139896373057 0.170962886743 2 0 0 1 0 0 1 1 1.0
9 s9 3 c3 0.0751733543007 0.0979020979021 0.124549858085 2 0 0.144307954458 1 0 0 1 1 0.855692045542
9 s9 4 c4 0.210241159698 0.244488977956 0.281214410311 2 0 0.0590228358752 1 0 0 1 1 0.940977164125
