10 #m
5 #n
0 s0 0 c0 0.30591776237 0.345188284519 0.386023543727 2 0 0.140064119621 1 1 0.859935880379
0 s0 1 c1 0.140763451904 0.170362903226 0.20318676053 2 0 0.150562801294 1 1 0.849437198706
0 s0 2 c2 0.0395635040131 0.0569105691057 0.0786836302157 2 0 0 1 1 1.0
0 s0 3 c3 0.139020393058 0.167619047619 0.199288319921 2 0 0 1 1 1.0
0 s0 4 c4 0.155167834233 0.186335403727 0.220652103604 2 0 0.214469184626 1 1 0.785530815374
1 s1 0 c0 0.402165460493 0.444089456869 0.486588425428 2 0 0 1 1 1.0
1 s1 1 c1 0.509171297752 0.549566891242 0.589502097454 2 0 0.547377047336 1 1 0.452622952664
1 s1 2 c2 0.319424778223 0.359081419624 0.400159163088 2 0 0 1 1 1.0
1 s1 3 c3 0.181541714285 0.213930348259 0.249075903736 2 0 0 1 1 1.0
1 s1 4 c4 0.0188318979584 0.0310378273521 0.0477584481226 2 0 0.0315833246173 1 1 0.968416675383
2 s2 0 c0 0.392316495833 0.434452871073 0.477275102892 2 0 0 1 1 1.0
2 s2 1 c1 0.142589990838 0.172139303483 0.20485354637 2 0 0.191868440786 1 1 0.808131559214
2 s2 2 c2 0.12322673989 0.151093439364 0.182328641096 2 0 0 1 1 1.0
2 s2 3 c3 0.0631696944429 0.0846233230134 0.110267990543 2 0 0 1 1 1.0
2 s2 4 c4 0.561772979539 0.603076923077 0.643359955509 2 0 0.605320976279 1 1 0.394679023721
3 s3 0 c0 0.233592658305 0.269709543568 0.30813743898 2 0 0.0204436085666 1 1 0.979556391433
3 s3 1 c1 0.080648799192 0.10396039604 0.131094597506 2 0 0.111460672966 1 1 0.888539327034
3 s3 2 c2 0 0.0 0 2 0 0 1 1 1.0
3 s3 3 c3 0.228890496591 0.263671875 0.300685255061 2 0 0 1 1 1.0
3 s3 4 c4 0.243222202269 0.279352226721 0.317641916603 2 0 0.292196630836 1 1 0.707803369164
4 s4 0 c0 0.257256170062 0.294994675186 0.334844555857 2 0 0 1 1 1.0
4 s4 1 c1 0 0.0 0 2 0 0 1 1 1.0
4 s4 2 c2 0.0743264307579 0.0972364380757 0.124169758707 2 0 0 1 1 1.0
4 s4 3 c3 0.232843745874 0.268051434224 0.30547791483 2 0 0 1 1 1.0
4 s4 4 c4 0.0487316496747 0.0676767676768 0.0909029724629 2 0 0.0556523437414 1 1 0.944347656259
5 s5 0 c0 0.183399016268 0.216161616162 0.251701191253 2 0 0 1 1 1.0
5 s5 1 c1 0.183380654822 0.216666666667 0.252811955248 2 0 0.241277129395 1 1 0.758722870605
5 s5 2 c2 0.00148887054841 0.00580270793037 0.0150741362484 2 0 0 1 1 1.0
5 s5 3 c3 0.0173783382929 0.0294715447154 0.0463198349801 2 0 0 1 1 1.0
5 s5 4 c4 0.297332526569 0.33569979716 0.375677051647 2 0 0.336080038756 1 1 0.663919961244
6 s6 0 c0 0.171483200614 0.202702702703 0.236702028124 2 0 0.358284719453 1 1 0.641715280547
6 s6 1 c1 0 0.0 0 2 0 0 1 1 1.0
6 s6 2 c2 0 0.0 0 2 0 0 1 1 1.0
6 s6 3 c3 0.045960398925 0.0643863179074 0.0871113525644 2 0 0 1 1 1.0
6 s6 4 c4 0.0800081693818 0.103277060576 0.130386962471 2 0 0.109381011209 1 1 0.890618988791
7 s7 0 c0 0.229565425326 0.264503441495 0.301680979141 2 0 0 1 1 1.0
7 s7 1 c1 0 0.0 0 2 0 0 1 1 1.0
7 s7 2 c2 0.00868322359845 0.0174081237911 0.0308241136517 2 0 0 1 1 1.0
7 s7 3 c3 0.229690245555 0.265306122449 0.303238703911 2 0 0 1 1 1.0
7 s7 4 c4 0.265571483096 0.302165354331 0.340641116314 2 0 0.297501515015 1 1 0.702498484985
8 s8 0 c0 0.148376706163 0.178607467205 0.211983962111 2 0 0.281590041188 1 1 0.718409958812
8 s8 1 c1 0 0.0 0 2 0 0 1 1 1.0
8 s8 2 c2 0.0345409234277 0.0504854368932 0.0707247665669 2 0 0 1 1 1.0
8 s8 3 c3 0.146595680163 0.176891615542 0.210392716735 2 0 0 1 1 1.0
8 s8 4 c4 0 0.0 0 2 0 0 1 1 1.0
9 s9 0 c0 0.455002997412 0.496446700508 0.53792522492 2 0 0 1 1 1.0
9 s9 1 c1 0.465290210537 0.505813953488 0.546283331035 2 0 0.519258822575 1 1 0.480741177425
9 s9 2 c2 0.202123822916 0.236514522822 0.27355149976 2 0 0 1 1 1.0
9 s9 3 c3 0.0436316927822 0.0615079365079 0.0836536196938 2 0 0 1 1 1.0
9 s9 4 c4 0.223600156875 0.258955987718 0.296698905684 2 0 0.264761984047 1 1 0.735238015953
