10 #m
5 #n
0 s0 0 c0 0.219687950855 0.255230125523 0.293250128605 2 0 0.117486584326 1 1 0.882513415674
0 s0 1 c1 0.202006833622 0.235887096774 0.272344575914 2 0 0.214469184626 1 1 0.785530815374
0 s0 2 c2 0 0.0 0 2 0 0 1 1 1.0
0 s0 3 c3 0.0717763736979 0.0942249240122 0.120686842701 2 0 0 1 1 1.0
0 s0 4 c4 0.101579074927 0.126654064272 0.15516045681 2 0 0.140064119621 1 1 0.859935880379
1 s1 0 c0 0.437749953629 0.478388998035 0.519232922018 2 0 0 1 1 1.0
1 s1 1 c1 0.520931072387 0.564534231201 0.6074377324 2 0 0.547377047336 1 1 0.452622952664
1 s1 2 c2 0.330826935833 0.369890329013 0.410206461617 2 0 0 1 1 1.0
1 s1 3 c3 0.0896224289379 0.114402451481 0.143019355366 2 0 0 1 1 1.0
1 s1 4 c4 0 0.0 0 2 0 0 1 1 1.0
2 s2 0 c0 0.428154721427 0.468269230769 0.508678163191 2 0 0 1 1 1.0
2 s2 1 c1 0.158250384961 0.190170940171 0.225302115419 2 0 0.191868440786 1 1 0.808131559214
2 s2 2 c2 0.0374368361522 0.054470709147 0.0760090200009 2 0 0 1 1 1.0
2 s2 3 c3 0.0487993069981 0.0675944333996 0.0906025631553 2 0 0 1 1 1.0
2 s2 4 c4 0.479281472237 0.521155830753 0.562819421443 2 0 0.51623019063 1 1 0.48376980937
3 s3 0 c0 0.259322241205 0.295746785361 0.334124157933 2 0 0 1 1 1.0
3 s3 1 c1 0.0790860877038 0.103081827843 0.131193054357 2 0 0.111460672966 1 1 0.888539327034
3 s3 2 c2 0 0.0 0 2 0 0 1 1 1.0
3 s3 3 c3 0.228890496591 0.263671875 0.300685255061 2 0 0 1 1 1.0
3 s3 4 c4 0.0083838280273 0.0172064777328 0.0309471839287 2 0 0.0204436085666 1 1 0.979556391433
4 s4 0 c0 0.245664812061 0.28125 0.318900431948 2 0 0.222485655522 1 1 0.777514344478
4 s4 1 c1 0 0.0 0 2 0 0 1 1 1.0
4 s4 2 c2 0.0821605334901 0.105113636364 0.131710059302 2 0 0 1 1 1.0
4 s4 3 c3 0.204832759922 0.237735849057 0.273032685147 2 0 0 1 1 1.0
4 s4 4 c4 0.0378965437699 0.0547263681592 0.0759123801675 2 0 0.041358733547 1 1 0.958641266453
5 s5 0 c0 0.183146640316 0.214351425943 0.248099891706 2 0 0.372604497612 1 1 0.627395502388
5 s5 1 c1 0 0.0 0 2 0 0 1 1 1.0
5 s5 2 c2 0.102216050797 0.127659574468 0.156605175021 2 0 0 1 1 1.0
5 s5 3 c3 0.0123555559562 0.0229405630865 0.0385014555128 2 0 0 1 1 1.0
5 s5 4 c4 0.157232702771 0.187030075188 0.219677919614 2 0 0.168073087729 1 1 0.831926912271
6 s6 0 c0 0.337277943062 0.376494023904 0.416897999291 2 0 0.0895844954857 1 1 0.910415504514
6 s6 1 c1 0 0.0 0 2 0 0 1 1 1.0
6 s6 2 c2 0.035802077923 0.0523138832998 0.0732577523836 2 0 0 1 1 1.0
6 s6 3 c3 0.223392984206 0.25819265144 0.295315176073 2 0 0 1 1 1.0
6 s6 4 c4 0.290875672128 0.328416912488 0.367588083721 2 0 0.358284719453 1 1 0.641715280547
7 s7 0 c0 0.257478968167 0.294236602629 0.333005610855 2 0 0.0915683399637 1 1 0.908431660036
7 s7 1 c1 0 0.0 0 2 0 0 1 1 1.0
7 s7 2 c2 0.0110304350353 0.0208333333333 0.035396588175 2 0 0 1 1 1.0
7 s7 3 c3 0.229591242901 0.264390243902 0.301412241347 2 0 0 1 1 1.0
7 s7 4 c4 0 0.0 0 2 0 0 1 1 1.0
8 s8 0 c0 0.254749651191 0.291330645161 0.329945314013 2 0 0 1 1 1.0
8 s8 1 c1 0 0.0 0 2 0 0 1 1 1.0
8 s8 2 c2 0.0444833643687 0.0628865979381 0.0857134280426 2 0 0 1 1 1.0
8 s8 3 c3 0.137309730337 0.165867689358 0.197533605167 2 0 0 1 1 1.0
8 s8 4 c4 0.245306633731 0.281762295082 0.320380373072 2 0 0.281590041188 1 1 0.718409958812
9 s9 0 c0 0.439223091628 0.480119284294 0.521206213932 2 0 0 1 1 1.0
9 s9 1 c1 0.365724184562 0.405566600398 0.446315272098 2 0 0.391811055968 1 1 0.608188944032
9 s9 2 c2 0.294451607765 0.332659251769 0.37250173182 2 0 0 1 1 1.0
9 s9 3 c3 0.189422255122 0.223029045643 0.259418656134 2 0 0 1 1 1.0
9 s9 4 c4 0 0.0 0 2 0 0 1 1 1.0
