10 #m
5 #n
0 s0 0 c0 0.118024337479 0.145769622834 0.177023898323 3 2 0 3 3 0 2 1 0 2 0 0 1 0 0 1 1 1.0
0 s0 1 c1 0.0469195918785 0.0648496240602 0.0867877112709 3 2 0 3 3 0 2 1 0 2 0 0 1 0 0.099489635458 1 1 0.900510364542
0 s0 2 c2 0.0884408664323 0.112052730697 0.139221043301 3 2 0.176161986287 3 3 0 2 1 0 2 0 0 1 0 0 1 1 0.823838013713
0 s0 3 c3 0.0617492818182 0.0824337585868 0.107123608898 3 2 0 3 3 0 2 1 0 2 0 0 1 0 0 1 1 1.0
0 s0 4 c4 0.300299293714 0.338278931751 0.377803799365 3 2 0 3 3 0.099489635458 2 1 0 2 0 0.624965249487 1 0 0 1 1 0.275545115055
1 s1 0 c0 0 0.0 0 3 2 0 3 3 0 2 1 0 2 0 0 1 0 0 1 1 1.0
1 s1 1 c1 0.122705584375 0.149952244508 0.180445169957 3 2 0 3 3 0 2 1 0 2 0 0 1 0 0.226187761142 1 1 0.773812238858
1 s1 2 c2 0.205505882594 0.239173228346 0.27532495392 3 2 0.176476866254 3 3 0 2 1 0 2 0 0 1 0 0 1 1 0.823523133746
1 s1 3 c3 0.0967642890569 0.121155638397 0.148981297735 3 2 0.160739465251 3 3 0 2 1 0.0157374010035 2 0 0 1 0 0 1 1 0.823523133746
1 s1 4 c4 0.315957970753 0.354455445545 0.394344713523 3 2 0 3 3 0.274973726258 2 1 0 2 0 0.548549407487 1 0 0 1 1 0.176476866254
2 s2 0 c0 0.0351252083346 0.0513326752221 0.0718987128168 3 2 0 3 3 0 2 1 0 2 0 0 1 0 0 1 1 1.0
2 s2 1 c1 0.196702999826 0.229508196721 0.264837958723 3 2 0 3 3 0 2 1 0 2 0 0 1 0 0.32821855933 1 1 0.67178144067
2 s2 2 c2 0.0161228111036 0.0276406712734 0.0437989946135 3 2 0.15973117455 3 3 0 2 1 0 2 0 0 1 0 0 1 1 0.84026882545
2 s2 3 c3 0.112438847458 0.139079333986 0.169155282291 3 2 0.15973117455 3 3 0 2 1 0 2 0 0 1 0 0 1 1 0.84026882545
2 s2 4 c4 0.283484830284 0.321875 0.362058537141 3 2 0 3 3 0.372370134243 2 1 0 2 0 0.467898691207 1 0 0 1 1 0.15973117455
3 s3 0 c0 0 0.0 0 3 2 0 3 3 0 2 1 0 2 0 0 1 0 0 1 1 1.0
3 s3 1 c1 0.021957110169 0.0355648535565 0.0539883064123 3 2 0 3 3 0 2 1 0 2 0 0 1 0 0.049070735528 1 1 0.950929264472
3 s3 2 c2 0.018329036777 0.0307692307692 0.0479918334728 3 2 0.675410287956 3 3 0 2 1 0 2 0 0 1 0 0 1 1 0.324589712044
3 s3 3 c3 0.304517643719 0.343147208122 0.383315209141 3 2 0.506051471006 3 3 0 2 1 0 2 0 0 1 0 0 1 1 0.493948528994
3 s3 4 c4 0.0987219977717 0.123574144487 0.151906765447 3 2 0 3 3 0.049070735528 2 1 0 2 0 0.14609024405 1 0 0 1 1 0.804839020422
4 s4 0 c0 0 0.0 0 3 2 0 3 3 0 2 1 0 2 0 0 1 0 0 1 1 1.0
4 s4 1 c1 0.118391832553 0.145669291339 0.176334777015 3 2 0 3 3 0 2 1 0 2 0 0 1 0 0.0209397634256 1 1 0.979060236574
4 s4 2 c2 0.0972373673572 0.122309197652 0.150977075677 3 2 0.17629141444 3 3 0 2 1 0 2 0 0 1 0 0 1 1 0.82370858556
4 s4 3 c3 0.107899411452 0.134773662551 0.165302372347 3 2 0.17629141444 3 3 0 2 1 0 2 0 0 1 0 0 1 1 0.82370858556
4 s4 4 c4 0.316269829502 0.354679802956 0.394472532849 3 2 0 3 3 0.337358799328 2 1 0 2 0 0.486349786232 1 0 0 1 1 0.17629141444
5 s5 0 c0 0.0602862977471 0.0812757201646 0.106478934813 3 2 0 3 3 0 2 1 0 2 0 0 1 0 0 1 1 1.0
5 s5 1 c1 0.0137203509408 0.0247167868177 0.0405999756746 3 2 0 3 3 0 2 1 0 2 0 0 1 0 0.0673814580958 1 1 0.932618541904
5 s5 2 c2 0.125939503674 0.154154154154 0.185730755559 3 2 0.217590008539 3 3 0 2 1 0 2 0 0 1 0 0 1 1 0.782409991461
5 s5 3 c3 0.136603557873 0.165217391304 0.196969604349 3 2 0 3 3 0 2 1 0.118381341587 2 0 0 1 0 0 1 1 0.881618658413
5 s5 4 c4 0.271823830755 0.308838133069 0.347687015806 3 2 0 3 3 0.0673814580958 2 1 0 2 0 0.573123427427 1 0 0 1 1 0.359495114477
6 s6 0 c0 0 0.0 0 3 2 0 3 3 0 2 1 0 2 0 0 1 0 0 1 1 1.0
6 s6 1 c1 0.0992140572568 0.125128205128 0.154784451128 3 2 0 3 3 0 2 1 0 2 0 0 1 0 0.146577757687 1 1 0.853422242313
6 s6 2 c2 0.0114645696166 0.0216494845361 0.036772494073 3 2 0.520146919812 3 3 0 2 1 0 2 0 0 1 0 0 1 1 0.479853080188
6 s6 3 c3 0.269083215862 0.305801376598 0.344364904866 3 2 0.13351499223 3 3 0 2 1 0.386631927582 2 0 0 1 0 0 1 1 0.479853080188
6 s6 4 c4 0.148937033036 0.179566563467 0.213404097615 3 2 0 3 3 0.241439093884 2 1 0 2 0 0.0588950153415 1 0 0 1 1 0.699665890775
7 s7 0 c0 0 0.0 0 3 2 0 3 3 0 2 1 0 2 0 0 1 0 0 1 1 1.0
7 s7 1 c1 0.197090875409 0.229951690821 0.26533780585 3 2 0 3 3 0 2 1 0 2 0 0 1 0 0.161075903628 1 1 0.838924096372
7 s7 2 c2 0 0.0 0 3 2 0.0230428585132 3 3 0 2 1 0 2 0 0 1 0 0 1 1 0.976957141487
7 s7 3 c3 0.0186417325559 0.031 0.0480159739495 3 2 0 3 3 0 2 1 0 2 0 0 1 0 0 1 1 1.0
7 s7 4 c4 0.302177874311 0.340277777778 0.379908345716 3 2 0 3 3 0.628942006994 2 1 0 2 0 0.305273167852 1 0 0 1 1 0.0657848251536
8 s8 0 c0 0.04381536133 0.0615835777126 0.0835570016963 3 2 0 3 3 0 2 1 0 2 0 0 1 0 0 1 1 1.0
8 s8 1 c1 0.313724134021 0.351960784314 0.391599156119 3 2 0 3 3 0 2 1 0 2 0 0 1 0 0.427580240102 1 1 0.572419759898
8 s8 2 c2 0 0.0 0 3 2 0.0354725547758 3 3 0 2 1 0 2 0 0 1 0 0 1 1 0.964527445224
8 s8 3 c3 0.0946100635737 0.119047619048 0.147015599164 3 2 0 3 3 0 2 1 0.0354725547758 2 0 0 1 0 0 1 1 0.964527445224
8 s8 4 c4 0.29597086166 0.334715025907 0.375114318069 3 2 0 3 3 0.595125616282 2 1 0 2 0 0.194386598946 1 0 0 1 1 0.210487784772
9 s9 0 c0 0.159273854575 0.190975865687 0.22582247106 3 2 0 3 3 0 2 1 0 2 0 0 1 0 0 1 1 1.0
9 s9 1 c1 0.115757188835 0.142580019399 0.172770916073 3 2 0 3 3 0 2 1 0 2 0 0 1 0 0.0995539503029 1 1 0.900446049697
9 s9 2 c2 0.0632188542572 0.0850159404888 0.111125922742 3 2 0.127454146832 3 3 0 2 1 0 2 0 0 1 0 0 1 1 0.872545853168
9 s9 3 c3 0.036843181876 0.053412462908 0.074326118245 3 2 0 3 3 0 2 1 0.0692187228791 2 0 0 1 0 0 1 1 0.930781277121
9 s9 4 c4 0.350087794718 0.388996138996 0.428938850828 3 2 0 3 3 0.25322798546 2 1 0 2 0 0.619317867708 1 0 0 1 1 0.127454146832
