10 #m
5 #n
0 s0 0 c0 0.219687950855 0.255230125523 0.293250128605 2 0 0.117486584326 1 1 0.882513415674
0 s0 1 c1 0.202006833622 0.235887096774 0.272344575914 2 0 0.214469184626 1 1 0.785530815374
0 s0 2 c2 0.0344827416044 0.0508130081301 0.0716381323384 2 0 0 1 1 1.0
0 s0 3 c3 0.00922201098648 0.0180952380952 0.0315756128008 2 0 0 1 1 1.0
0 s0 4 c4 0 0.0 0 2 0 0 1 1 1.0
1 s1 0 c0 0.328768352418 0.368530020704 0.409606333359 2 0 0.0315833246173 1 1 0.968416675383
1 s1 1 c1 0.452434766478 0.493137254902 0.533904675269 2 0 0.493581802792 1 1 0.506418197208
1 s1 2 c2 0.0930220687774 0.117420596728 0.145403035822 2 0 0 1 1 1.0
1 s1 3 c3 0.00452424727289 0.0114822546973 0.0236319484417 2 0 0 1 1 1.0
1 s1 4 c4 0 0.0 0 2 0 0 1 1 1.0
2 s2 0 c0 0.397760143109 0.4375 0.477819835139 2 0 0.0890907856498 1 1 0.91090921435
2 s2 1 c1 0.0966735997975 0.122863247863 0.152976777852 2 0 0.124154363624 1 1 0.875845636376
2 s2 2 c2 0.244118255766 0.280575539568 0.319213798596 2 0 0 1 1 1.0
2 s2 3 c3 0.00153038186367 0.00596421471173 0.0154916781806 2 0 0 1 1 1.0
2 s2 4 c4 0 0.0 0 2 0 0 1 1 1.0
3 s3 0 c0 0.287902562925 0.326153846154 0.366128213714 2 0 0.292196630836 1 1 0.707803369164
3 s3 1 c1 0.395456030848 0.436721991701 0.478621732499 2 0 0.448920573085 1 1 0.551079426915
3 s3 2 c2 0.0360542748165 0.0524752475248 0.0732552848089 2 0 0 1 1 1.0
3 s3 3 c3 0.0216208180037 0.0347567030785 0.0524702157174 2 0 0 1 1 1.0
3 s3 4 c4 0.0110770470121 0.0212992545261 0.0366317933097 2 0 0.0204436085666 1 1 0.979556391433
4 s4 0 c0 0.208417914315 0.243048403708 0.280240356658 2 0 0.0142936101944 1 1 0.985706389806
4 s4 1 c1 0.209798103581 0.243452958293 0.27951535706 2 0 0.231950689049 1 1 0.768049310951
4 s4 2 c2 0.0065498981763 0.0142045454545 0.0265044009044 2 0 0 1 1 1.0
4 s4 3 c3 0.0530724714355 0.0724070450098 0.0958378541958 2 0 0 1 1 1.0
4 s4 4 c4 0.162859187802 0.193867457962 0.227810468186 2 0 0.222485655522 1 1 0.777514344478
5 s5 0 c0 0.36284137914 0.401709401709 0.441478370338 2 0 0.168006951027 1 1 0.831993048973
5 s5 1 c1 0.0117404581648 0.0218037661051 0.0366080635797 2 0 0.0161064538002 1 1 0.9838935462
5 s5 2 c2 0.0646608724432 0.0853889943074 0.109958919591 2 0 0 1 1 1.0
5 s5 3 c3 0.0133204943758 0.024 0.0394319315967 2 0 0 1 1 1.0
5 s5 4 c4 0.331915104258 0.370406189555 0.410107406647 2 0 0.372604497612 1 1 0.627395502388
6 s6 0 c0 0.325157789192 0.36496350365 0.406129491468 2 0 0.0895844954857 1 1 0.910415504514
6 s6 1 c1 0.0897678494114 0.114200595829 0.142364502393 2 0 0.109381011209 1 1 0.890618988791
6 s6 2 c2 0 0.0 0 2 0 0 1 1 1.0
6 s6 3 c3 0.0435880639345 0.0614469772052 0.0835716963429 2 0 0 1 1 1.0
6 s6 4 c4 0.338580884942 0.377303588749 0.417175301476 2 0 0.358284719453 1 1 0.641715280547
7 s7 0 c0 0.286056088571 0.324380165289 0.364457618249 2 0 0.297501515015 1 1 0.702498484985
7 s7 1 c1 0 0.0 0 2 0 0 1 1 1.0
7 s7 2 c2 0.00837531740065 0.0171890798787 0.0309161119991 2 0 0 1 1 1.0
7 s7 3 c3 0.00668974073055 0.0145067698259 0.0270647177374 2 0 0 1 1 1.0
7 s7 4 c4 0.0813324494651 0.105102040816 0.132800660753 2 0 0.0915683399637 1 1 0.908431660036
8 s8 0 c0 0.263681040709 0.300196850394 0.338613337389 2 0 0.169701093699 1 1 0.830298906301
8 s8 1 c1 0.0885229384459 0.11301715439 0.14131543725 2 0 0.128105549798 1 1 0.871894450202
8 s8 2 c2 0 0.0 0 2 0 0 1 1 1.0
8 s8 3 c3 0.0534942845314 0.0728155339806 0.0961966266404 2 0 0 1 1 1.0
8 s8 4 c4 0.256528777455 0.29345603272 0.332425180765 2 0 0.281590041188 1 1 0.718409958812
9 s9 0 c0 0.373107147324 0.412621359223 0.452954433911 2 0 0 1 1 1.0
9 s9 1 c1 0.343630652831 0.383149448345 0.423800001435 2 0 0.391811055968 1 1 0.608188944032
9 s9 2 c2 0.0266454876422 0.0413650465357 0.0607721761871 2 0 0 1 1 1.0
9 s9 3 c3 0.00892588172867 0.0178926441352 0.0316759962931 2 0 0 1 1 1.0
9 s9 4 c4 0.244696131575 0.28093306288 0.319318499022 2 0 0.264761984047 1 1 0.735238015953
