10 #m
5 #n
0 s0 0 c0 0.275640996258 0.313807531381 0.353856776506 2 0 0 1 1 1.0
0 s0 1 c1 0.101130116702 0.127016129032 0.156560423722 2 0 0.140064119621 1 1 0.859935880379
0 s0 2 c2 0 0.0 0 2 0 0 1 1 1.0
0 s0 3 c3 0.0952531607238 0.120567375887 0.149624150167 2 0 0 1 1 1.0
0 s0 4 c4 0.0820033292068 0.104914933837 0.131464805346 2 0 0.117486584326 1 1 0.882513415674
1 s1 0 c0 0.437749953629 0.478388998035 0.519232922018 2 0 0.0315833246173 1 1 0.968416675383
1 s1 1 c1 0.433549685353 0.476992143659 0.520684013836 2 0 0.493581802792 1 1 0.506418197208
1 s1 2 c2 0.100906693 0.126620139581 0.155955320658 2 0 0 1 1 1.0
1 s1 3 c3 0.032133133983 0.0480081716037 0.0684337791383 2 0 0 1 1 1.0
1 s1 4 c4 0 0.0 0 2 0 0 1 1 1.0
2 s2 0 c0 0.428154721427 0.468269230769 0.508678163191 2 0 0.0890907856498 1 1 0.91090921435
2 s2 1 c1 0.158250384961 0.190170940171 0.225302115419 2 0 0.191868440786 1 1 0.808131559214
2 s2 2 c2 0.0374368361522 0.054470709147 0.0760090200009 2 0 0 1 1 1.0
2 s2 3 c3 0.00153038186367 0.00596421471173 0.0154916781806 2 0 0 1 1 1.0
2 s2 4 c4 0.479298338153 0.520039100684 0.560590820158 2 0 0.51623019063 1 1 0.48376980937
3 s3 0 c0 0.257285827434 0.293153326905 0.330948630675 2 0 0.292196630836 1 1 0.707803369164
3 s3 1 c1 0.0865271066917 0.110251450677 0.13764711993 2 0 0.111460672966 1 1 0.888539327034
3 s3 2 c2 0 0.0 0 2 0 0 1 1 1.0
3 s3 3 c3 0.223392984206 0.25819265144 0.295315176073 2 0 0 1 1 1.0
3 s3 4 c4 0.00615309500185 0.0137795275591 0.0262466721791 2 0 0.0204436085666 1 1 0.979556391433
4 s4 0 c0 0.202842117231 0.236842105263 0.273420394262 2 0 0.0142936101944 1 1 0.985706389806
4 s4 1 c1 0 0.0 0 2 0 0 1 1 1.0
4 s4 2 c2 0.0107325553719 0.0206398348813 0.035506331757 2 0 0 1 1 1.0
4 s4 3 c3 0.158444943888 0.188446969697 0.221308064583 2 0 0 1 1 1.0
4 s4 4 c4 0.184349992777 0.216037735849 0.25031889296 2 0 0.222485655522 1 1 0.777514344478
5 s5 0 c0 0.375856414252 0.41592039801 0.456792031952 2 0 0.168006951027 1 1 0.831993048973
5 s5 1 c1 0 0.0 0 2 0 0 1 1 1.0
5 s5 2 c2 0.0669709583249 0.0879848628193 0.112804189238 2 0 0 1 1 1.0
5 s5 3 c3 0.181248005396 0.214285714286 0.250188909135 2 0 0 1 1 1.0
5 s5 4 c4 0.331915104258 0.370406189555 0.410107406647 2 0 0.372604497612 1 1 0.627395502388
6 s6 0 c0 0.368910504606 0.409801876955 0.451601522244 2 0 0 1 1 1.0
6 s6 1 c1 0 0.0 0 2 0 0 1 1 1.0
6 s6 2 c2 0.151531699767 0.181124880839 0.213664905503 2 0 0 1 1 1.0
6 s6 3 c3 0.288362442761 0.326530612245 0.366409294401 2 0 0 1 1 1.0
6 s6 4 c4 0.0755237163308 0.0982142857143 0.124793200085 2 0 0.0895844954857 1 1 0.910415504514
7 s7 0 c0 0.249522566057 0.284894837476 0.322254811517 2 0 0.297501515015 1 1 0.702498484985
7 s7 1 c1 0 0.0 0 2 0 0 1 1 1.0
7 s7 2 c2 0.0221849237224 0.0353982300885 0.0531355905528 2 0 0 1 1 1.0
7 s7 3 c3 0.01885029627 0.0313447927199 0.0485452577684 2 0 0 1 1 1.0
7 s7 4 c4 0 0.0 0 2 0 0 1 1 1.0
8 s8 0 c0 0.250132512132 0.286734693878 0.325441140884 2 0 0.169701093699 1 1 0.830298906301
8 s8 1 c1 0 0.0 0 2 0 0 1 1 1.0
8 s8 2 c2 0.0501538936846 0.0692771084337 0.0926381643306 2 0 0 1 1 1.0
8 s8 3 c3 0.120568216373 0.148524923703 0.179955578821 2 0 0 1 1 1.0
8 s8 4 c4 0.25424108165 0.290354330709 0.328462223227 2 0 0.281590041188 1 1 0.718409958812
9 s9 0 c0 0.388367960128 0.428155339806 0.468615951665 2 0 0 1 1 1.0
9 s9 1 c1 0.0539105333225 0.0732177263969 0.0965490051182 2 0 0.0653956021175 1 1 0.934604397883
9 s9 2 c2 0.114111735318 0.140900195695 0.171102995262 2 0 0 1 1 1.0
9 s9 3 c3 0.280460042903 0.31914893617 0.359697712788 2 0 0 1 1 1.0
9 s9 4 c4 0 0.0 0 2 0 0 1 1 1.0
