10 #m
5 #n
0 s0 0 c0 0 0.0 0 3 0 0 2 0 0 1 0 0 1 1 1.0
0 s0 1 c1 0 0.0 0 3 0 0 2 0 0 1 0 0 1 1 1.0
0 s0 2 c2 0.198961286732 0.232890704801 0.269461663606 3 0 0 2 0 0 1 0 0 1 1 1.0
0 s0 3 c3 0.0118195864861 0.0223166843783 0.0378966877827 3 0 0 2 0 0.0164674512617 1 0 0 1 1 0.983532548738
0 s0 4 c4 0.049501540477 0.0683845391477 0.0914595051784 3 0 0.0688339230497 2 0 0 1 0 0 1 1 0.93116607695
1 s1 0 c0 0.260168680178 0.296890672016 0.335581966818 3 0 0 2 0 0 1 0 0 1 1 1.0
1 s1 1 c1 0 0.0 0 3 0 0 2 0 0 1 0 0.058075934645 1 1 0.941924065355
1 s1 2 c2 0.321106352637 0.360792492179 0.401880980391 3 0 0 2 0 0 1 0 0 1 1 1.0
1 s1 3 c3 0 0.0 0 3 0 0 2 0 0.0165046767714 1 0 0 1 1 0.983495323229
1 s1 4 c4 0.0354782327933 0.0518444666002 0.0726076504447 3 0 0 2 0 0 1 0 0 1 1 1.0
2 s2 0 c0 0 0.0 0 3 0 0 2 0 0 1 0 0 1 1 1.0
2 s2 1 c1 0 0.0 0 3 0 0 2 0 0 1 0 0.389226541932 1 1 0.610773458068
2 s2 2 c2 0.0416610403342 0.0591133004926 0.0808307920356 3 0 0 2 0 0 1 0 0 1 1 1.0
2 s2 3 c3 0 0.0 0 3 0 0 2 0 0.02230701858 1 0 0 1 1 0.97769298142
2 s2 4 c4 0.166567971632 0.199349945829 0.235290488494 3 0 0 2 0 0 1 0 0 1 1 1.0
3 s3 0 c0 0.0448567257637 0.0634095634096 0.0864174037152 3 0 0 2 0 0 1 0 0 1 1 1.0
3 s3 1 c1 0.0499009369793 0.0691056910569 0.0926024850316 3 0 0 2 0 0 1 0 0.151126500318 1 1 0.848873499682
3 s3 2 c2 0.105703343601 0.132307692308 0.162580413949 3 0 0 2 0 0 1 0 0 1 1 1.0
3 s3 3 c3 0.0318175267176 0.0471153846154 0.066702778514 3 0 0 2 0 0 1 0 0 1 1 1.0
3 s3 4 c4 0.0106333476121 0.0204498977505 0.0351820548816 3 0 0 2 0 0 1 0 0 1 1 1.0
4 s4 0 c0 0 0.0 0 3 0 0 2 0 0 1 0 0 1 1 1.0
4 s4 1 c1 0.0622276368531 0.083864118896 0.10982157763 3 0 0 2 0 0 1 0 0 1 1 1.0
4 s4 2 c2 0.223584250909 0.258483033932 0.295713527181 3 0 0 2 0 0 1 0 0 1 1 1.0
4 s4 3 c3 0.12013852668 0.148340248963 0.180086910157 3 0 0 2 0 0.0930036947303 1 0 0 1 1 0.90699630527
4 s4 4 c4 0.142909280276 0.173017507724 0.206393508839 3 0 0.209785668722 2 0 0 1 0 0 1 1 0.790214331278
5 s5 0 c0 0.0851751885251 0.109311740891 0.137301958052 3 0 0 2 0 0 1 0 0 1 1 1.0
5 s5 1 c1 0.0298148464045 0.045 0.0646731887631 3 0 0 2 0 0 1 0 0 1 1 1.0
5 s5 2 c2 0.178948054888 0.211100099108 0.246025481251 3 0 0 2 0 0 1 0 0 1 1 1.0
5 s5 3 c3 0.0233578751197 0.0365168539326 0.0539674996357 3 0 0 2 0 0 1 0 0 1 1 1.0
5 s5 4 c4 0.0523322802676 0.071568627451 0.0949180311089 3 0 0.0731888738081 2 0 0 1 0 0 1 1 0.926811126192
6 s6 0 c0 0.040812983573 0.0575673166202 0.0783537647223 3 0 0 2 0 0 1 0 0 1 1 1.0
6 s6 1 c1 0.0893185422676 0.113636363636 0.141672351182 3 0 0 2 0 0 1 0 0 1 1 1.0
6 s6 2 c2 0.329632507771 0.369230769231 0.410124513979 3 0 0 2 0 0 1 0 0 1 1 1.0
6 s6 3 c3 0 0.0 0 3 0 0 2 0 0.307040031858 1 0 0 1 1 0.692959968142
6 s6 4 c4 0.0130967495527 0.023598820059 0.0387779424715 3 0 0 2 0 0 1 0 0 1 1 1.0
7 s7 0 c0 0.0129047225964 0.0235897435897 0.0391576150098 3 0 0 2 0 0 1 0 0 1 1 1.0
7 s7 1 c1 0 0.0 0 3 0 0 2 0 0 1 0 0.171159141928 1 1 0.828840858072
7 s7 2 c2 0.205816286275 0.23976023976 0.27622035503 3 0 0 2 0 0 1 0 0 1 1 1.0
7 s7 3 c3 0.117495429362 0.14501510574 0.176008538848 3 0 0 2 0 0 1 0 0 1 1 1.0
7 s7 4 c4 0.124171657415 0.152023692004 0.183211646743 3 0 0 2 0 0 1 0 0 1 1 1.0
8 s8 0 c0 0.0777914421721 0.101713062099 0.129796292355 3 0 0 2 0 0 1 0 0 1 1 1.0
8 s8 1 c1 0.0388245473006 0.0556640625 0.0767677077077 3 0 0 2 0 0 1 0 0 1 1 1.0
8 s8 2 c2 0.38550378511 0.426778242678 0.468792282938 3 0 0 2 0 0 1 0 0 1 1 1.0
8 s8 3 c3 0.228987591018 0.26443768997 0.30219650499 3 0 0 2 0 0 1 0 0 1 1 1.0
8 s8 4 c4 0.031046543299 0.0463968410661 0.0661608530888 3 0 0.173747983117 2 0 0 1 0 0 1 1 0.826252016883
9 s9 0 c0 0 0.0 0 3 0 0 2 0 0 1 0 0 1 1 1.0
9 s9 1 c1 0.0798503521364 0.103626943005 0.131409833492 3 0 0 2 0 0 1 0 0.570716596889 1 1 0.429283403111
9 s9 2 c2 0.105420632951 0.131605184447 0.161361750041 3 0 0 2 0 0 1 0 0 1 1 1.0
9 s9 3 c3 0.0348134403253 0.0508806262231 0.0712724003646 3 0 0 2 0 0 1 0 0 1 1 1.0
9 s9 4 c4 0.0387359696721 0.0561330561331 0.0780677032471 3 0 0 2 0 0 1 0 0 1 1 1.0
