10 #m
5 #n
0 s0 0 c0 0.0454776027034 0.0635386119257 0.0857842028985 2 0 0 3 1 0 1 1 1.0
0 s0 1 c1 0.531163127161 0.571157495256 0.610500344267 2 0 0.568784996335 3 1 0 1 1 0.431215003665
0 s0 2 c2 0.0425922575575 0.0604229607251 0.0826003302138 2 0 0 3 1 0 1 1 1.0
0 s0 3 c3 0.298824953943 0.335849056604 0.374368702872 2 0 0 3 1 0 1 1 1.0
0 s0 4 c4 0.271947977852 0.308910891089 0.347702201913 2 0 0 3 1 0.0878205652094 1 1 0.912179434791
1 s1 0 c0 0.00820866123163 0.0168483647175 0.0303075177185 2 0 0 3 1 0 1 1 1.0
1 s1 1 c1 0.157519589737 0.188247011952 0.221984735679 2 0 0.184950973437 3 1 0 1 1 0.815049026563
1 s1 2 c2 0.0388991060167 0.0563674321503 0.078389834506 2 0 0 3 1 0 1 1 1.0
1 s1 3 c3 0.403150448184 0.443564356436 0.484517604021 2 0 0 3 1 0 1 1 1.0
1 s1 4 c4 0.226903849865 0.262773722628 0.301037072196 2 0 0 3 1 0.634031849929 1 1 0.365968150071
2 s2 0 c0 0.252959954878 0.289825282631 0.328779281947 2 0 0 3 1 0 1 1 1.0
2 s2 1 c1 0.10877016602 0.135490394338 0.165794451201 2 0 0.134967467402 3 1 0 1 1 0.865032532598
2 s2 2 c2 0.0598357079603 0.0803571428571 0.104949628342 2 0 0 3 1 0 1 1 1.0
2 s2 3 c3 0.133571057903 0.162487462387 0.194689932428 2 0 0 3 1 0 1 1 1.0
2 s2 4 c4 0.36136832859 0.401630988787 0.442861904333 2 0 0 3 1 0.0219487434651 1 1 0.978051256535
3 s3 0 c0 0.0915572799669 0.11583011583 0.143712794674 2 0 0 3 1 0 1 1 1.0
3 s3 1 c1 0.0638535378049 0.0846153846154 0.109279042077 2 0 0.0759028262407 3 1 0 1 1 0.924097173759
3 s3 2 c2 0.143994005583 0.173611111111 0.206369264511 2 0 0 3 1 0 1 1 1.0
3 s3 3 c3 0.257607041639 0.295238095238 0.334964528806 2 0 0 3 1 0 1 1 1.0
3 s3 4 c4 0.202983157594 0.236763236763 0.273088660355 2 0 0 3 1 0.453980300688 1 1 0.546019699312
4 s4 0 c0 0.096384760268 0.121730382294 0.15078019309 2 0 0 3 1 0 1 1 1.0
4 s4 1 c1 0.215609903022 0.248623853211 0.283867981178 2 0 0.245507820602 3 1 0 1 1 0.754492179398
4 s4 2 c2 0.00713275719973 0.0154639175258 0.0288382561544 2 0 0 3 1 0 1 1 1.0
4 s4 3 c3 0.111986715655 0.139201637666 0.170006940639 2 0 0 3 1 0 1 1 1.0
4 s4 4 c4 0.325373821281 0.364364364364 0.404666183171 2 0 0 3 1 0.26052079646 1 1 0.73947920354
5 s5 0 c0 0.0193421141784 0.0321576763485 0.0497926819619 2 0 0 3 1 0 1 1 1.0
5 s5 1 c1 0.557157330946 0.59746588694 0.63685740861 2 0 0.586771269511 3 1 0 1 1 0.413228730489
5 s5 2 c2 0.0208073925173 0.0339855818744 0.0519240365199 2 0 0 3 1 0 1 1 1.0
5 s5 3 c3 0.0426634579873 0.0603363006924 0.0822783147548 2 0 0 3 1 0 1 1 1.0
5 s5 4 c4 0.391019921329 0.431934493347 0.473521684817 2 0 0 3 1 0.0136591708736 1 1 0.986340829126
6 s6 0 c0 0 0.0 0 2 0 0 3 1 0 1 1 1.0
6 s6 1 c1 0.131082761753 0.15991902834 0.192097250254 2 0 0.144635731794 3 1 0 1 1 0.855364268206
6 s6 2 c2 0.00842950679272 0.0169014084507 0.0299328577079 2 0 0 3 1 0 1 1 1.0
6 s6 3 c3 0.0797659610192 0.103377686796 0.130948582067 2 0 0 3 1 0 1 1 1.0
6 s6 4 c4 0.320180038472 0.359 0.399181799618 2 0 0 3 1 0.114551895658 1 1 0.885448104342
7 s7 0 c0 0.173469645132 0.205702647658 0.240839622119 2 0 0 3 1 0 1 1 1.0
7 s7 1 c1 0.0876197108122 0.112008072654 0.140210788973 2 0 0.129712424872 3 1 0 1 1 0.870287575128
7 s7 2 c2 0.0554514639787 0.0754527162978 0.0996347298391 2 0 0 3 1 0 1 1 1.0
7 s7 3 c3 0.17244341818 0.203650336215 0.237614713914 2 0 0 3 1 0 1 1 1.0
7 s7 4 c4 0.198712214442 0.231203007519 0.266138317805 2 0 0 3 1 0.168148044254 1 1 0.831851955746
8 s8 0 c0 0.0323610779636 0.0477099236641 0.0673086266214 2 0 0 3 1 0 1 1 1.0
8 s8 1 c1 0.0866127526601 0.111834961998 0.141166429013 2 0 0.0885614791684 3 1 0 1 1 0.911438520832
8 s8 2 c2 0.172664958875 0.203581526861 0.237203820843 2 0 0 3 1 0 1 1 1.0
8 s8 3 c3 0.223849995189 0.257380073801 0.293074204397 2 0 0 3 1 0 1 1 1.0
8 s8 4 c4 0.168719256508 0.2 0.234130458598 2 0 0 3 1 0.147900006163 1 1 0.852099993837
9 s9 0 c0 0.0240140616537 0.0375360923965 0.0554597114832 2 0 0 3 1 0 1 1 1.0
9 s9 1 c1 0.658799367531 0.698055271238 0.735351469083 2 0 0.732162863221 3 1 0 1 1 0.267837136779
9 s9 2 c2 0.0105898415925 0.020366598778 0.0350398253046 2 0 0 3 1 0 1 1 1.0
9 s9 3 c3 0.183969316531 0.21664994985 0.252083127849 2 0 0 3 1 0 1 1 1.0
9 s9 4 c4 0.359280172968 0.399004975124 0.439700016161 2 0 0 3 1 0 1 1 1.0
