10 #m
5 #n
0 s0 0 c0 0.525988328688 0.567134268537 0.607630836484 2 0 0 1 0 0 1 1 0.331063357314 2 1 0.668936642686
0 s0 1 c1 0 0.0 0 2 0 0 1 0 0 1 1 1.0 2 1 0
0 s0 2 c2 0.443768775392 0.484638255699 0.525654676119 2 0 0 1 0 0 1 1 1.0 2 1 0
0 s0 3 c3 0.135927031565 0.165306122449 0.19800035784 2 0 0 1 0 0 1 1 0.618000679449 2 1 0.381999320551
0 s0 4 c4 0.110296568668 0.136904761905 0.16701462191 2 0 0.238343757625 1 0 0 1 1 0.761656242375 2 1 0
1 s1 0 c0 0.241091937505 0.276679841897 0.314401497022 2 0 0 1 0 0 1 1 0.82654410303 2 1 0.17345589697
1 s1 1 c1 0.151039956445 0.181274900398 0.214588383049 2 0 0 1 0 0.525390018554 1 1 0.474609981446 2 1 0
1 s1 2 c2 0.196482038095 0.230296827021 0.266784507942 2 0 0 1 0 0 1 1 1.0 2 1 0
1 s1 3 c3 0.178668713891 0.210526315789 0.245116429159 2 0 0 1 0 0 1 1 0.503323333147 2 1 0.496676666853
1 s1 4 c4 0.0977633846916 0.123700623701 0.153445919687 2 0 0.230760715688 1 0 0 1 1 0.769239284312 2 1 0
2 s2 0 c0 0.388143438553 0.428861788618 0.470278101603 2 0 0 1 0 0 1 1 0.563345090048 2 1 0.436654909952
2 s2 1 c1 0.137443665873 0.166026871401 0.197719534311 2 0 0 1 0 0.27577945217 1 1 0.72422054783 2 1 0
2 s2 2 c2 0.331545656887 0.370333988212 0.410352274086 2 0 0 1 0 0 1 1 1.0 2 1 0
2 s2 3 c3 0.222040280619 0.256663376111 0.293610160332 2 0 0 1 0 0 1 1 0.965273470371 2 1 0.0347265296286
2 s2 4 c4 0.011089044141 0.0205992509363 0.0346002323473 2 0 0.0321724594398 1 0 0 1 1 0.96782754056 2 1 0
3 s3 0 c0 0.3005879374 0.339086294416 0.379162995425 2 0 0 1 0 0 1 1 0.910046992944 2 1 0.0899530070563
3 s3 1 c1 0 0.0 0 2 0 0 1 0 0.207832800462 1 1 0.792167199538 2 1 0
3 s3 2 c2 0.308572290845 0.346918489066 0.386734532659 2 0 0 1 0 0 1 1 1.0 2 1 0
3 s3 3 c3 0.0321783614883 0.0478564307079 0.067976281444 2 0 0 1 0 0 1 1 0.910046992944 2 1 0.0899530070563
3 s3 4 c4 0.0832243235896 0.10751565762 0.135801617028 2 0 0.192446280521 1 0 0 1 1 0.807553719479 2 1 0
4 s4 0 c0 0.167156478841 0.198979591837 0.233779860785 2 0 0 1 0 0 1 1 0.772681711986 2 1 0.227318288014
4 s4 1 c1 0.0390762098169 0.0553037171351 0.0754894796623 2 0 0 1 0 0.19048853902 1 1 0.80951146098 2 1 0
4 s4 2 c2 0.353818321534 0.393280632411 0.433761081961 2 0 0 1 0 0 1 1 1.0 2 1 0
4 s4 3 c3 0.113412635519 0.141065830721 0.172365732114 2 0 0 1 0 0 1 1 0.700077473856 2 1 0.299922526144
4 s4 4 c4 0.106454575992 0.132994923858 0.163159082523 2 0 0.274687230216 1 0 0 1 1 0.725312769784 2 1 0
5 s5 0 c0 0.233341435196 0.269349845201 0.307660867041 2 0 0 1 0 0 1 1 0.825785309617 2 1 0.174214690383
5 s5 1 c1 0.0285304155252 0.0435222672065 0.0630748636999 2 0 0 1 0 0.0868457381227 1 1 0.913154261877 2 1 0
5 s5 2 c2 0.409815749927 0.44966442953 0.489978833693 2 0 0 1 0 0 1 1 1.0 2 1 0
5 s5 3 c3 0.122766965709 0.151079136691 0.182875226961 2 0 0 1 0 0 1 1 0.63953906709 2 1 0.36046093291
5 s5 4 c4 0.212870578312 0.247247247247 0.284072141841 2 0 0.520627616622 1 0 0 1 1 0.479372383378 2 1 0
6 s6 0 c0 0.263560342356 0.301369863014 0.341203176218 2 0 0 1 0 0 1 1 1.0 2 1 0
6 s6 1 c1 0.0449796007955 0.0626780626781 0.0844491475703 2 0 0 1 0 0.135766645536 1 1 0.864233354464 2 1 0
6 s6 2 c2 0.394142519494 0.434959349593 0.476414299529 2 0 0 1 0 0 1 1 1.0 2 1 0
6 s6 3 c3 0.0372054777017 0.0541368743616 0.0755484922447 2 0 0 1 0 0 1 1 0.898671931673 2 1 0.101328068327
6 s6 4 c4 0.0988140788208 0.123800383877 0.152298708591 2 0 0.239285141619 1 0 0 1 1 0.760714858381 2 1 0
7 s7 0 c0 0.581948857282 0.622950819672 0.662736095439 2 0 0 1 0 0 1 1 0.320457188126 2 1 0.679542811874
7 s7 1 c1 0.00781496507907 0.0164609053498 0.0301210323726 2 0 0 1 0 0.08358189696 1 1 0.91641810304 2 1 0
7 s7 2 c2 0.416293747021 0.458071278826 0.500273157071 2 0 0 1 0 0 1 1 1.0 2 1 0
7 s7 3 c3 0.226469431307 0.262125902993 0.300157482297 2 0 0 1 0 0 1 1 0.452703938181 2 1 0.547296061819
7 s7 4 c4 0.344806585241 0.384932920537 0.426206127227 2 0 0.756505142575 1 0 0 1 1 0.243494857425 2 1 0
8 s8 0 c0 0.288534594869 0.326086956522 0.36529964818 2 0 0 1 0 0 1 1 0.750967556879 2 1 0.249032443121
8 s8 1 c1 0 0.0 0 2 0 0 1 0 0 1 1 1.0 2 1 0
8 s8 2 c2 0.454384421127 0.495098039216 0.535858037229 2 0 0 1 0 0 1 1 1.0 2 1 0
8 s8 3 c3 0.12883544394 0.157016683023 0.188465516446 2 0 0 1 0 0 1 1 0.610811674155 2 1 0.389188325845
8 s8 4 c4 0.200099623221 0.233236151603 0.268881685205 2 0 0.468810232365 1 0 0 1 1 0.531189767635 2 1 0
9 s9 0 c0 0.411676235034 0.452286282306 0.493354126217 2 0 0 1 0 0 1 1 0.552536459279 2 1 0.447463540721
9 s9 1 c1 0 0.0 0 2 0 0 1 0 0 1 1 1.0 2 1 0
9 s9 2 c2 0.405623651912 0.446339017051 0.487573926409 2 0 0 1 0 0 1 1 1.0 2 1 0
9 s9 3 c3 0.133026174813 0.162357807653 0.195079663875 2 0 0 1 0 0 1 1 0.63176418284 2 1 0.36823581716
9 s9 4 c4 0.224019981649 0.258536585366 0.29533171139 2 0 0.501955796306 1 0 0 1 1 0.498044203694 2 1 0
