10 #m
5 #n
0 s0 0 c0 0.0756660707052 0.0986775178026 0.125672464984 3 1 0 1 1 0.501472780179 2 1 0.498527219821
0 s0 1 c1 0.0620526283103 0.0826848249027 0.107284385429 3 1 0.232406126318 1 1 0.767593873682 2 1 0
0 s0 2 c2 0.0594212057483 0.080121703854 0.10498767018 3 1 0.188016152727 1 1 0.811983847273 2 1 0
0 s0 3 c3 0.123799274919 0.15157480315 0.182680693852 3 1 0 1 1 1.0 2 1 0
0 s0 4 c4 0.220159055523 0.255765199161 0.293848942763 3 1 0 1 1 1.0 2 1 0
1 s1 0 c0 0.119504050129 0.147798742138 0.179681506589 3 1 0 1 1 0.746878164789 2 1 0.253121835211
1 s1 1 c1 0.0582148668868 0.0790020790021 0.104072115426 3 1 0.199770071368 1 1 0.800229928632 2 1 0
1 s1 2 c2 0.00321746391979 0.00922131147541 0.0203749200563 3 1 0.0244338318316 1 1 0.975566168168 2 1 0
1 s1 3 c3 0.344522818635 0.384226491405 0.425060606234 3 1 0 1 1 1.0 2 1 0
1 s1 4 c4 0.18909968365 0.221574344023 0.256668581581 3 1 0 1 1 1.0 2 1 0
2 s2 0 c0 0.0555078768383 0.0755287009063 0.0997337431603 3 1 0 1 1 0.47143435725 2 1 0.52856564275
2 s2 1 c1 0.122853083669 0.151295336788 0.183248426498 3 1 0.118490735547 1 1 0.881509264453 2 1 0
2 s2 2 c2 0.0410491254424 0.0582524271845 0.0796671230645 3 1 0.149839749831 1 1 0.850160250169 2 1 0
2 s2 3 c3 0.187371971694 0.22032193159 0.255996708486 3 1 0 1 1 1.0 2 1 0
2 s2 4 c4 0.151342834448 0.181726907631 0.215209984779 3 1 0 1 1 1.0 2 1 0
3 s3 0 c0 0.238280940681 0.274611398964 0.313201083574 3 1 0 1 1 0.936167934038 2 1 0.0638320659616
3 s3 1 c1 0.0391442583268 0.0559305689489 0.0769239875392 3 1 0 1 1 1.0 2 1 0
3 s3 2 c2 0.00266495547008 0.00827300930714 0.0191073249733 3 1 0 1 1 1.0 2 1 0
3 s3 3 c3 0.426542438843 0.467467467467 0.508706822199 3 1 0 1 1 1.0 2 1 0
3 s3 4 c4 0.154212935992 0.18418514947 0.217109583497 3 1 0 1 1 1.0 2 1 0
4 s4 0 c0 0.106887824802 0.133891213389 0.164620023371 3 1 0 1 1 0.946083437956 2 1 0.0539165620443
4 s4 1 c1 0.0741518644065 0.0974576271186 0.124926519162 3 1 0.298659887096 1 1 0.701340112904 2 1 0
4 s4 2 c2 0.115025535801 0.14201183432 0.172428748873 3 1 0.0665776358116 1 1 0.933422364188 2 1 0
4 s4 3 c3 0.132537745622 0.160852713178 0.192357018672 3 1 0 1 1 1.0 2 1 0
4 s4 4 c4 0.0112433130344 0.0212335692619 0.0360714260616 3 1 0 1 1 1.0 2 1 0
5 s5 0 c0 0 0.0 0 3 1 0 1 1 0.377754474953 2 1 0.622245525047
5 s5 1 c1 0.0240613341589 0.038105046344 0.0568568316137 3 1 0.0590213137033 1 1 0.940978686297 2 1 0
5 s5 2 c2 0.0693850901576 0.0915564598169 0.117785606717 3 1 0.163129777691 1 1 0.836870222309 2 1 0
5 s5 3 c3 0.0688184286263 0.0915948275862 0.118671871451 3 1 0 1 1 1.0 2 1 0
5 s5 4 c4 0.291043302864 0.327946768061 0.366429925604 3 1 0 1 1 1.0 2 1 0
6 s6 0 c0 0.295791125442 0.33400605449 0.373839340376 3 1 0 1 1 0.831984435815 2 1 0.168015564185
6 s6 1 c1 0.244776296279 0.280392156863 0.31808957993 3 1 0.277278480511 1 1 0.722721519489 2 1 0
6 s6 2 c2 0.0162765119756 0.0282131661442 0.0450591174588 3 1 0 1 1 1.0 2 1 0
6 s6 3 c3 0.334425817869 0.373626373626 0.414046101424 3 1 0 1 1 1.0 2 1 0
6 s6 4 c4 0.0101040901994 0.019436345967 0.0334508576259 3 1 0 1 1 1.0 2 1 0
7 s7 0 c0 0.0359470104102 0.0521235521236 0.0725519946188 3 1 0 1 1 0.875912878397 2 1 0.124087121603
7 s7 1 c1 0.0374368361522 0.054470709147 0.0760090200009 3 1 0.124087121603 1 1 0.875912878397 2 1 0
7 s7 2 c2 0.00106668760189 0.00494071146245 0.0139188862517 3 1 0.0138824040866 1 1 0.986117595913 2 1 0
7 s7 3 c3 0.324273264612 0.363636363636 0.404344886942 3 1 0 1 1 1.0 2 1 0
7 s7 4 c4 0.00573035338846 0.0133060388946 0.025930200584 3 1 0 1 1 1.0 2 1 0
8 s8 0 c0 0.18261101292 0.21568627451 0.251603948648 3 1 0 1 1 0.846745859891 2 1 0.153254140109
8 s8 1 c1 0.125144840374 0.153846153846 0.186043054053 3 1 0.266891822677 1 1 0.733108177323 2 1 0
8 s8 2 c2 0 0.0 0 3 1 0 1 1 1.0 2 1 0
8 s8 3 c3 0.436179542952 0.477091633466 0.518223949768 3 1 0 1 1 1.0 2 1 0
8 s8 4 c4 0.172331491869 0.203438395415 0.237288818209 3 1 0 1 1 1.0 2 1 0
9 s9 0 c0 0 0.0 0 3 1 0 1 1 0.873302657611 2 1 0.126697342389
9 s9 1 c1 0.0208174418057 0.0337301587302 0.051228566971 3 1 0.0576391455256 1 1 0.942360854474 2 1 0
9 s9 2 c2 0.159492846743 0.19028741328 0.224057394558 3 1 0.641322804305 1 1 0.358677195695 2 1 0
9 s9 3 c3 0.0739032572021 0.0962671905697 0.122500412944 3 1 0 1 1 1.0 2 1 0
9 s9 4 c4 0.0347107440093 0.0507317073171 0.0710660468999 3 1 0 1 1 1.0 2 1 0
