10 #m
5 #n
0 s0 0 0 0.000131900295747 0.0263157894737 0.179792585679 3 0 0 3 1 0 1 1 1.0
0 s0 1 1 0.186876983679 0.378378378378 0.601699040256 3 0 0 3 1 0 1 1 1.0
0 s0 2 2 0.237517979595 0.435897435897 0.650190642239 3 0 0 3 1 0.392064899612 1 1 0.607935100388
0 s0 3 3 0.0899415325904 0.21568627451 0.396288854267 3 0 0 3 1 0 1 1 1.0
0 s0 4 4 0.00196947522658 0.0377358490566 0.163404954972 3 0 0 3 1 0 1 1 1.0
1 s1 0 0 8.9505669549e-05 0.0178571428571 0.125318183185 3 0 0 3 1 0 1 1 1.0
1 s1 1 1 0.0616339709129 0.181818181818 0.373274475626 3 0 0 3 1 0 1 1 1.0
1 s1 2 2 0 0.0 0 3 0 0 3 1 0 1 1 1.0
1 s1 3 3 0 0.0 0 3 0 0 3 1 0 1 1 1.0
1 s1 4 4 0 0.0 0 3 0 0.240126538964 3 1 0 1 1 0.759873461036
2 s2 0 0 0.00748129083455 0.0652173913043 0.218807748953 3 0 0 3 1 0 1 1 1.0
2 s2 1 1 0.168861858582 0.320754716981 0.505703362107 3 0 0 3 1 0 1 1 1.0
2 s2 2 2 0.034542068719 0.114754098361 0.258192058898 3 0 0 3 1 0.0469079834951 1 1 0.953092016505
2 s2 3 3 0 0.0 0 3 0 0 3 1 0 1 1 1.0
2 s2 4 4 0 0.0 0 3 0 0 3 1 0 1 1 1.0
3 s3 0 0 0.0268501023837 0.101694915254 0.244341682622 3 0 0 3 1 0 1 1 1.0
3 s3 1 1 0.148475154971 0.317073170732 0.529083113199 3 0 0 3 1 0 1 1 1.0
3 s3 2 2 0.022685626431 0.102040816327 0.262816044011 3 0 0 3 1 0 1 1 1.0
3 s3 3 3 0 0.0 0 3 0 0 3 1 0 1 1 1.0
3 s3 4 4 0 0.0 0 3 0 0.215121039674 3 1 0 1 1 0.784878960326
4 s4 0 0 0.0143567429659 0.0833333333333 0.2398095945 3 0 0 3 1 0 1 1 1.0
4 s4 1 1 0.042428190344 0.157894736842 0.362113726933 3 0 0 3 1 0 1 1 1.0
4 s4 2 2 9.11329712029e-05 0.0181818181818 0.127465077462 3 0 0 3 1 0 1 1 1.0
4 s4 3 3 0.00213175008559 0.0408163265306 0.175762700349 3 0 0 3 1 0 1 1 1.0
4 s4 4 4 0.168057776884 0.326530612245 0.519556405957 3 0 0 3 1 0 1 1 1.0
5 s5 0 0 0 0.0 0 3 0 0 3 1 0 1 1 1.0
5 s5 1 1 0.00687248533295 0.06 0.202706269469 3 0 0 3 1 0 1 1 1.0
5 s5 2 2 0 0.0 0 3 0 0 3 1 0 1 1 1.0
5 s5 3 3 0.000100245811524 0.02 0.139404124561 3 0 0 3 1 0 1 1 1.0
5 s5 4 4 0.134211639192 0.28 0.468852912237 3 0 0.0384678027451 3 1 0 1 1 0.961532197255
6 s6 0 0 0.00765073068279 0.0666666666667 0.223238954134 3 0 0 3 1 0 1 1 1.0
6 s6 1 1 0.057492693333 0.170212765957 0.352279212527 3 0 0 3 1 0 1 1 1.0
6 s6 2 2 0.0493223986931 0.136363636364 0.278326057542 3 0 0 3 1 0.0718273149172 1 1 0.928172685083
6 s6 3 3 0.000102291539773 0.0204081632653 0.142064925028 3 0 0 3 1 0 1 1 1.0
6 s6 4 4 0 0.0 0 3 0 0 3 1 0 1 1 1.0
7 s7 0 0 0 0.0 0 3 0 0 3 1 0 1 1 1.0
7 s7 1 1 0.110275140676 0.25 0.440775984582 3 0 0 3 1 0 1 1 1.0
7 s7 2 2 0.0303573386944 0.135135135135 0.337453404556 3 0 0 3 1 0.0404467342383 1 1 0.959553265762
7 s7 3 3 0 0.0 0 3 0 0 3 1 0 1 1 1.0
7 s7 4 4 0.0143567429659 0.0833333333333 0.2398095945 3 0 0 3 1 0 1 1 1.0
8 s8 0 0 0.0063553204665 0.0555555555556 0.188804715184 3 0 0 3 1 0 1 1 1.0
8 s8 1 1 0.0140564393041 0.0816326530612 0.235349187958 3 0 0 3 1 0 1 1 1.0
8 s8 2 2 0.00183015930745 0.0350877192982 0.15266730085 3 0 0 3 1 0 1 1 1.0
8 s8 3 3 0 0.0 0 3 0 0 3 1 0 1 1 1.0
8 s8 4 4 0.0412870182292 0.153846153846 0.354021992323 3 0 0.431565759147 3 1 0 1 1 0.568434240853
9 s9 0 0 0.00012851845422 0.025641025641 0.175556748369 3 0 0 3 1 0 1 1 1.0
9 s9 1 1 0.204957459351 0.375 0.570405624219 3 0 0 3 1 0 1 1 1.0
9 s9 2 2 0.068866543378 0.1875 0.370346434822 3 0 0 3 1 0.135030387843 1 1 0.864969612157
9 s9 3 3 0.0140564393041 0.0816326530612 0.235349187958 3 0 0 3 1 0 1 1 1.0
9 s9 4 4 0.00275630280099 0.0526315789474 0.221857585464 3 0 0 3 1 0 1 1 1.0
