5 #m
5 #n
0 s0 0 0 0 0.0 0 3 2 0 3 3 0 2 1 0 2 0 0 1 0 0 1 1 1.0
0 s0 1 1 0.0596043278284 0.12962962963 0.233833850459 3 2 0 3 3 0 2 1 0 2 0 0 1 0 0.291583652296 1 1 0.708416347704
0 s0 2 2 0 0.0 0 3 2 0.275545115055 3 3 0 2 1 0 2 0 0 1 0 0 1 1 0.724454884945
0 s0 3 3 0.138470754371 0.244444444444 0.378374806308 3 2 0.0993831287679 3 3 0 2 1 0 2 0 0 1 0 0 1 1 0.900616871232
0 s0 4 4 0.103019762724 0.197802197802 0.325407128852 3 2 0 3 3 0.291583652296 2 1 0 2 0 0.333381597191 1 0 0 1 1 0.375034750513
1 s1 0 0 0.0255178166857 0.0776699029126 0.171253959178 3 2 0 3 3 0 2 1 0 2 0 0 1 0 0 1 1 1.0
1 s1 1 1 0.201666248646 0.313725490196 0.443696834126 3 2 0 3 3 0 2 1 0 2 0 0 1 0 0.439350942161 1 1 0.560649057839
1 s1 2 2 0 0.0 0 3 2 0.199067693513 3 3 0 2 1 0 2 0 0 1 0 0 1 1 0.800932306487
1 s1 3 3 0.0356314299703 0.0934579439252 0.189467475267 3 2 0 3 3 0 2 1 0.199067693513 2 0 0 1 0 0 1 1 0.800932306487
1 s1 4 4 0.185059741517 0.294117647059 0.422989615321 3 2 0 3 3 0.478425197726 2 1 0 2 0 0.128741430647 1 0 0 1 1 0.392833371627
2 s2 0 0 0.00312357313293 0.0275229357798 0.0970911947897 3 2 0 3 3 0 2 1 0 2 0 0 1 0 0 1 1 1.0
2 s2 1 1 0.0415079258389 0.102803738318 0.201311531335 3 2 0 3 3 0 2 1 0 2 0 0 1 0 0.121177407797 1 1 0.878822592203
2 s2 2 2 0.0366260911255 0.102272727273 0.213295379977 3 2 0 3 3 0 2 1 0 2 0 0 1 0 0 1 1 1.0
2 s2 3 3 0 0.0 0 3 2 0 3 3 0 2 1 0 2 0 0 1 0 0 1 1 1.0
2 s2 4 4 0.204026387521 0.319587628866 0.453388296355 3 2 0 3 3 0.221651260659 2 1 0 2 0 0.718176705398 1 0 0 1 1 0.0601720339428
3 s3 0 0 0.0352929624939 0.0925925925926 0.187808365081 3 2 0 3 3 0 2 1 0 2 0 0 1 0 0 1 1 1.0
3 s3 1 1 0.00565685491174 0.0333333333333 0.101252665864 3 2 0 3 3 0 2 1 0 2 0 0 1 0 0.0254093323545 1 1 0.974590667645
3 s3 2 2 0.0673419301754 0.145833333333 0.261019670248 3 2 0.200462122194 3 3 0 2 1 0 2 0 0 1 0 0 1 1 0.799537877806
3 s3 3 3 0.0659156354478 0.142857142857 0.256060172923 3 2 0.0744936412851 3 3 0 2 1 0 2 0 0 1 0 0 1 1 0.925506358715
3 s3 4 4 0.289310677932 0.41935483871 0.557880869821 3 2 0 3 3 0.0254093323545 2 1 0 2 0 0.657353327529 1 0 0 1 1 0.317237340117
4 s4 0 0 0.0501910482008 0.123595505618 0.239249259775 3 2 0 3 3 0 2 1 0 2 0 0 1 0 0 1 1 1.0
4 s4 1 1 0.0306992562062 0.093023255814 0.20298789429 3 2 0 3 3 0 2 1 0 2 0 0 1 0 0.12771701896 1 1 0.87228298104
4 s4 2 2 0.027719386882 0.0842105263158 0.184856898508 3 2 0 3 3 0 2 1 0 2 0 0 1 0 0 1 1 1.0
4 s4 3 3 0 0.0 0 3 2 0 3 3 0 2 1 0 2 0 0 1 0 0 1 1 1.0
4 s4 4 4 0.18126759399 0.288461538462 0.415626910711 3 2 0 3 3 0.391521035398 2 1 0 2 0 0.373465518006 1 0 0 1 1 0.235013446596
