2 #m
5 #n
0 s0 0 0 0 0.0 0 3 2 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
0 s0 1 1 0 0.0 0 3 2 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
0 s0 2 2 0.114739524562 0.25 0.432439415802 3 2 0 2 1 0.357310610451 2 0 0.210099347182 2 2 0 1 0 0 1 1 0.432590042367
0 s0 3 3 0.015698314656 0.0909090909091 0.259468680478 3 2 0 2 1 0 2 0 0.0993543005087 2 2 0 1 0 0 1 1 0.900645699491
0 s0 4 4 0.140932692064 0.302325581395 0.508530825638 3 2 0 2 1 0 2 0 0 2 2 0.368720169562 1 0 0.270734055816 1 1 0.360545774622
1 s1 0 0 0.0424687873788 0.14 0.309106965965 3 2 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
1 s1 1 1 9.6390389216e-05 0.0192307692308 0.134370248953 3 2 0 2 1 0 2 0 0 2 2 0 1 0 0 1 1 1.0
1 s1 2 2 0.195926084245 0.333333333333 0.49439594501 3 2 0 2 1 0.360634710451 2 0 0 2 2 0 1 0 0 1 1 0.639365289549
1 s1 3 3 0.00222334698983 0.0425531914894 0.182667771998 3 2 0.130441924938 2 1 0 2 0 0 2 2 0 1 0 0 1 1 0.869558075062
1 s1 4 4 0.137180018971 0.285714285714 0.477022308759 3 2 0 2 1 0 2 0 0 2 2 0.34752705291 1 0 0.264458558468 1 1 0.388014388622
