10 #m
5 #n
0 s0 0 0 0.21694735365 0.387755102041 0.58087301907 2 0 0 1 1 1.0
0 s0 1 1 0.176116070086 0.333333333333 0.522457167434 2 0 0.320301631842 1 1 0.679698368158
0 s0 2 2 0.0347465575839 0.130434782609 0.306045616783 2 0 0 1 1 1.0
0 s0 3 3 0.00731919472863 0.063829787234 0.214548269557 2 0 0 1 1 1.0
0 s0 4 4 0.14460503371 0.309523809524 0.518611390197 2 0 0.214469184626 1 1 0.785530815374
1 s1 0 0 0.339239151515 0.518518518519 0.69445750365 2 0 0 1 1 1.0
1 s1 1 1 0.012489078281 0.0727272727273 0.211708151285 2 0 0.168622691306 1 1 0.831377308694
1 s1 2 2 0 0.0 0 2 0 0 1 1 1.0
1 s1 3 3 8.49547271351e-05 0.0169491525424 0.119290010435 2 0 0 1 1 1.0
1 s1 4 4 0.281839080316 0.448275862069 0.623409176095 2 0 0.493581802792 1 1 0.506418197208
2 s2 0 0 0.326173900622 0.509803921569 0.69156310186 2 0 0 1 1 1.0
2 s2 1 1 0.00237651918378 0.0454545454545 0.194102476546 2 0 0.0617837316647 1 1 0.938216268335
2 s2 2 2 0.0268501023837 0.101694915254 0.244341682622 2 0 0 1 1 1.0
2 s2 3 3 0 0.0 0 2 0 0 1 1 1.0
2 s2 4 4 0.0105063790079 0.0909090909091 0.294744107708 2 0 0.124154363624 1 1 0.875845636376
3 s3 0 0 0.0711076164133 0.181818181818 0.349724942347 2 0 0.0204436085666 1 1 0.979556391433
3 s3 1 1 0 0.0 0 2 0 0 1 1 1.0
3 s3 2 2 0.00189726310489 0.0363636363636 0.157854151219 2 0 0 1 1 1.0
3 s3 3 3 0.0485475429003 0.159090909091 0.34625087636 2 0 0 1 1 1.0
3 s3 4 4 0.166529430392 0.310344827586 0.486170393168 2 0 0.448920573085 1 1 0.551079426915
4 s4 0 0 0.14636085809 0.324324324324 0.548345286979 2 0 0.222485655522 1 1 0.777514344478
4 s4 1 1 0.290957638325 0.470588235294 0.655831819639 2 0 0.313601267829 1 1 0.686398732171
4 s4 2 2 0 0.0 0 2 0 0 1 1 1.0
4 s4 3 3 0 0.0 0 2 0 0 1 1 1.0
4 s4 4 4 0.0936317973583 0.25 0.473996423559 2 0 0.231950689049 1 1 0.768049310951
5 s5 0 0 0.0259663316981 0.116279069767 0.295536636471 2 0 0.372604497612 1 1 0.627395502388
5 s5 1 1 0 0.0 0 2 0 0 1 1 1.0
5 s5 2 2 0.0739418253186 0.188679245283 0.361418852541 2 0 0 1 1 1.0
5 s5 3 3 0.0247721204851 0.111111111111 0.283767575465 2 0 0 1 1 1.0
5 s5 4 4 0 0.0 0 2 0 0.0161064538002 1 1 0.9838935462
6 s6 0 0 0.157502141511 0.307692307692 0.494042476217 2 0 0.358284719453 1 1 0.641715280547
6 s6 1 1 9.82803039695e-05 0.0196078431373 0.136840989406 2 0 0.0183150813621 1 1 0.981684918638
6 s6 2 2 0.0443183369841 0.145833333333 0.320579675546 2 0 0 1 1 1.0
6 s6 3 3 0.0134920177515 0.078431372549 0.22690595317 2 0 0 1 1 1.0
6 s6 4 4 0.00716397498582 0.0625 0.210450770891 2 0 0.109381011209 1 1 0.890618988791
7 s7 0 0 0.134356816689 0.3 0.514308392633 2 0 0.0915683399637 1 1 0.908431660036
7 s7 1 1 0.00591055106705 0.051724137931 0.176682434101 2 0 0.0771891142649 1 1 0.922810885735
7 s7 2 2 0.130960769096 0.282608695652 0.48043952109 2 0 0 1 1 1.0
7 s7 3 3 0.0453049393848 0.148936170213 0.326637913973 2 0 0 1 1 1.0
7 s7 4 4 0 0.0 0 2 0 0 1 1 1.0
8 s8 0 0 0.0684830061302 0.175438596491 0.338755601615 2 0 0.281590041188 1 1 0.718409958812
8 s8 1 1 0.00660379178114 0.0576923076923 0.195509559102 2 0 0.0562458221408 1 1 0.943754177859
8 s8 2 2 0.00701520306969 0.0612244897959 0.20650622766 2 0 0 1 1 1.0
8 s8 3 3 0.00571072437431 0.05 0.171185389041 2 0 0 1 1 1.0
8 s8 4 4 0.00612487099479 0.0535714285714 0.182543146048 2 0 0.128105549798 1 1 0.871894450202
9 s9 0 0 0.257007826308 0.4375 0.630656631996 2 0 0.264761984047 1 1 0.735238015953
9 s9 1 1 0.0305935419564 0.115384615385 0.274123507535 2 0 0.113763381569 1 1 0.886236618431
9 s9 2 2 0.012971185013 0.0754716981132 0.219044918233 2 0 0 1 1 1.0
9 s9 3 3 0 0.0 0 2 0 0 1 1 1.0
9 s9 4 4 0.194849352329 0.351851851852 0.535642411826 2 0 0.391811055968 1 1 0.608188944032
