10 #m
5 #n
0 s0 0 0 0 0.0 0 1 1 1.0 2 1 0 2 2 0
0 s0 1 1 0.0122612217607 0.0714285714286 0.208220320916 1 1 1.0 2 1 0 2 2 0
0 s0 2 2 0.0168815107626 0.0975609756098 0.276449677709 1 1 0.817954702203 2 1 0.182045297797 2 2 0
0 s0 3 3 0.159041997474 0.303571428571 0.482436758828 1 1 1.0 2 1 0 2 2 0
0 s0 4 4 0.0461319437311 0.137931034483 0.291900629558 1 1 0.800496096009 2 1 0 2 2 0.199503903991
1 s1 0 0 0.0953420458047 0.218181818182 0.391475878771 1 1 1.0 2 1 0 2 2 0
1 s1 1 1 0.0140564393041 0.0816326530612 0.235349187958 1 1 1.0 2 1 0 2 2 0
1 s1 2 2 0.00571072437431 0.05 0.171185389041 1 1 0.881877473546 2 1 0.118122526454 2 2 0
1 s1 3 3 0.0433738333094 0.142857142857 0.314739846741 1 1 1.0 2 1 0 2 2 0
1 s1 4 4 9.82803039695e-05 0.0196078431373 0.136840989406 1 1 0.932152150269 2 1 0 2 2 0.0678478497308
2 s2 0 0 9.6390389216e-05 0.0192307692308 0.134370248953 1 1 1.0 2 1 0 2 2 0
2 s2 1 1 0.000122249644551 0.0243902439024 0.167655283212 1 1 1.0 2 1 0 2 2 0
2 s2 2 2 0.228320259129 0.383333333333 0.557337376499 1 1 1.0 2 1 0 2 2 0
2 s2 3 3 0 0.0 0 1 1 1.0 2 1 0 2 2 0
2 s2 4 4 0.256780007948 0.43137254902 0.619067557398 1 1 0.23462576256 2 1 0 2 2 0.76537423744
3 s3 0 0 0.0463365228619 0.152173913043 0.332926870246 1 1 1.0 2 1 0 2 2 0
3 s3 1 1 0 0.0 0 1 1 1.0 2 1 0 2 2 0
3 s3 2 2 0.00731919472863 0.063829787234 0.214548269557 1 1 0.641926092253 2 1 0.358073907747 2 2 0
3 s3 3 3 0.00782802499915 0.0681818181818 0.227852422553 1 1 1.0 2 1 0 2 2 0
3 s3 4 4 0 0.0 0 1 1 0.984219235952 2 1 0 2 2 0.0157807640481
4 s4 0 0 0.0134920177515 0.078431372549 0.22690595317 1 1 1.0 2 1 0 2 2 0
4 s4 1 1 0.00227216223548 0.0434782608696 0.186327156313 1 1 1.0 2 1 0 2 2 0
4 s4 2 2 0.0517041121895 0.153846153846 0.322033180483 1 1 0.906599560656 2 1 0.0934004393442 2 2 0
4 s4 3 3 0.0497342263723 0.162790697674 0.35331551704 1 1 1.0 2 1 0 2 2 0
4 s4 4 4 0 0.0 0 1 1 1.0 2 1 0 2 2 0
5 s5 0 0 8.49547271351e-05 0.0169491525424 0.119290010435 1 1 1.0 2 1 0 2 2 0
5 s5 1 1 0.0793571100904 0.214285714286 0.415943412868 1 1 1.0 2 1 0 2 2 0
5 s5 2 2 0.286034199377 0.45 0.622095092413 1 1 0.987307851168 2 1 0.0126921488325 2 2 0
5 s5 3 3 0 0.0 0 1 1 1.0 2 1 0 2 2 0
5 s5 4 4 0.110752282755 0.261904761905 0.46843256029 1 1 0.663158182012 2 1 0 2 2 0.336841817988
6 s6 0 0 0 0.0 0 1 1 1.0 2 1 0 2 2 0
6 s6 1 1 0.0247721204851 0.111111111111 0.283767575465 1 1 1.0 2 1 0 2 2 0
6 s6 2 2 0.140283379364 0.291666666667 0.485472810889 1 1 0.952014105376 2 1 0.0479858946237 2 2 0
6 s6 3 3 0 0.0 0 1 1 1.0 2 1 0 2 2 0
6 s6 4 4 0.0601886999097 0.177777777778 0.36600738471 1 1 0.786729370279 2 1 0 2 2 0.213270629721
7 s7 0 0 0.0222178148076 0.1 0.258049728816 1 1 1.0 2 1 0 2 2 0
7 s7 1 1 0.0719386171107 0.174603174603 0.328433056527 1 1 1.0 2 1 0 2 2 0
7 s7 2 2 0.0799369667455 0.19298245614 0.359225526594 1 1 0.681886869498 2 1 0.318113130502 2 2 0
7 s7 3 3 0.163469204364 0.305084745763 0.479054572833 1 1 1.0 2 1 0 2 2 0
7 s7 4 4 0.015698314656 0.0909090909091 0.259468680478 1 1 0.837370527407 2 1 0 2 2 0.162629472593
8 s8 0 0 0.00647717378241 0.0566037735849 0.192098847943 1 1 1.0 2 1 0 2 2 0
8 s8 1 1 0.00687248533295 0.06 0.202706269469 1 1 1.0 2 1 0 2 2 0
8 s8 2 2 0.0325379685259 0.122448979592 0.289213582483 1 1 1.0 2 1 0 2 2 0
8 s8 3 3 0.0209234452465 0.0943396226415 0.244728935465 1 1 1.0 2 1 0 2 2 0
8 s8 4 4 0.00189726310489 0.0363636363636 0.157854151219 1 1 0.963830455135 2 1 0 2 2 0.036169544865
9 s9 0 0 0.0160738366066 0.093023255814 0.264894056435 1 1 1.0 2 1 0 2 2 0
9 s9 1 1 0.0596690324217 0.163636363636 0.328221368627 1 1 1.0 2 1 0 2 2 0
9 s9 2 2 0.0632912179337 0.173076923077 0.345056428562 1 1 0.790589932683 2 1 0.209410067317 2 2 0
9 s9 3 3 0.0416007748062 0.137254901961 0.303670348123 1 1 1.0 2 1 0 2 2 0
9 s9 4 4 0.000108962363682 0.0217391304348 0.150692385186 1 1 0.908071035425 2 1 0 2 2 0.0919289645747
