2 #m
5 #n
0 s0 0 0 0.352042206863 0.392819429778 0.434689823417 2 0 0 1 1 1.0
0 s0 1 1 0.257953956501 0.295478443743 0.335082549589 2 0 0.320301631842 1 1 0.679698368158
0 s0 2 2 0.0465864554696 0.0648967551622 0.0874022922777 2 0 0 1 1 1.0
0 s0 3 3 0.0380576398568 0.0551583248212 0.076727668431 2 0 0 1 1 1.0
0 s0 4 4 0.189728031071 0.221904761905 0.256645226719 2 0 0.214469184626 1 1 0.785530815374
1 s1 0 0 0.246600674613 0.283213182286 0.321984806053 2 0 0.308618593627 1 1 0.691381406373
1 s1 1 1 0.174656461758 0.206554121152 0.241274835824 2 0 0.201264738445 1 1 0.798735261555
1 s1 2 2 0.0642422063775 0.0860440713536 0.112092695492 2 0 0 1 1 1.0
1 s1 3 3 0.0663079316175 0.087684729064 0.113029270866 2 0 0 1 1 1.0
1 s1 4 4 0.0733824350222 0.095328884652 0.121038211709 2 0 0.105433582742 1 1 0.894566417258
