5 #m
5 #n
0 s0 0 0 0.0529702864841 0.0589253002239 0.0653121375515 2 0 0 3 1 0 1 1 1.0
0 s0 1 1 0.0149471680892 0.0182333873582 0.0219929810943 2 0 0.0152385036239 3 1 0 1 1 0.984761496376
0 s0 2 2 0.0934210812145 0.101080480662 0.109126435271 2 0 0 3 1 0 1 1 1.0
0 s0 3 3 0.140305484754 0.149326198969 0.158679881305 2 0 0 3 1 0 1 1 1.0
0 s0 4 4 0.0826007607592 0.0898323798053 0.0974592366893 2 0 0 3 1 0 1 1 1.0
1 s1 0 0 0.0319155917052 0.0365780531681 0.0416872595553 2 0 0 3 1 0 1 1 1.0
1 s1 1 1 0.0279976662662 0.032360217714 0.0371695047755 2 0 0.0300928731386 3 1 0 1 1 0.969907126861
1 s1 2 2 0 0.0 0 2 0 0 3 1 0 1 1 1.0
1 s1 3 3 0.033676965883 0.0384500448252 0.0436664477857 2 0 0 3 1 0 1 1 1.0
1 s1 4 4 0.243728837278 0.25481101352 0.266124742693 2 0 0 3 1 0.634031849929 1 1 0.365968150071
2 s2 0 0 0.0526111919238 0.0584888711448 0.0647904470032 2 0 0 3 1 0 1 1 1.0
2 s2 1 1 0.0191254650526 0.0227908836465 0.0269180504166 2 0 0.0219487434651 3 1 0 1 1 0.978051256535
2 s2 2 2 0.0672096578376 0.0738514821228 0.0809104369831 2 0 0 3 1 0 1 1 1.0
2 s2 3 3 0.0648983987912 0.0713299131807 0.0781678236495 2 0 0 3 1 0 1 1 1.0
2 s2 4 4 0.332007148673 0.344242545929 0.356627509808 2 0 0 3 1 0.0289020479794 1 1 0.971097952021
3 s3 0 0 0.0416610483965 0.0469389793269 0.0526526853193 2 0 0 3 1 0 1 1 1.0
3 s3 1 1 0.222864772715 0.233683158421 0.244756322749 2 0 0.234067801037 3 1 0 1 1 0.765932198963
3 s3 2 2 0 0.0 0 2 0 0 3 1 0 1 1 1.0
3 s3 3 3 0.104896199999 0.112890391884 0.12125388565 2 0 0 3 1 0 1 1 1.0
3 s3 4 4 0.282180074732 0.293915851075 0.30585056931 2 0 0 3 1 0.208440998955 1 1 0.791559001045
4 s4 0 0 0.112888357085 0.121110342784 0.129691226059 2 0 0 3 1 0 1 1 1.0
4 s4 1 1 0.213833530995 0.224463434022 0.235355409425 2 0 0.223102203928 3 1 0 1 1 0.776897796072
4 s4 2 2 0.0100493383581 0.0127776087618 0.0159868820439 2 0 0 3 1 0 1 1 1.0
4 s4 3 3 0.0106721799383 0.0134529147982 0.016705305752 2 0 0 3 1 0 1 1 1.0
4 s4 4 4 0.333134808041 0.345450852965 0.357917010842 2 0 0 3 1 0.0374185925327 1 1 0.962581407467
