2 #m
5 #n
0 s0 0 0 0.0134627347715 0.0165668662675 0.0201393533397 3 0 0 2 0 0 1 0 0 1 1 1.0
0 s0 1 1 0 0.0 0 3 0 0 2 0 0 1 0 0.0923101364385 1 1 0.907689863561
0 s0 2 2 0.27370720325 0.285245901639 0.296988741484 3 0 0 2 0 0 1 0 0 1 1 1.0
0 s0 3 3 0.110275024623 0.118435421424 0.126959078785 3 0 0 2 0 0.189851035358 1 0 0 1 1 0.810148964642
0 s0 4 4 0.00692063805743 0.00919448331001 0.0119476253583 3 0 0.0862641547828 2 0 0 1 0 0 1 1 0.913735845217
1 s1 0 0 0 0.0 0 3 0 0 2 0 0 1 0 0 1 1 1.0
1 s1 1 1 0.0335132509921 0.0383396380738 0.0436212376251 3 0 0 2 0 0 1 0 0 1 1 1.0
1 s1 2 2 0.344381280125 0.356627458733 0.369009176901 3 0 0 2 0 0 1 0 0 1 1 1.0
1 s1 3 3 0.124692787757 0.133346741754 0.142354163158 3 0 0 2 0 0.347883540874 1 0 0 1 1 0.652116459126
1 s1 4 4 0.0566585653584 0.0627848101266 0.0693368261232 3 0 0 2 0 0 1 0 0 1 1 1.0
