2 #m
5 #n
0 s0 0 0 0.392978154316 0.405735204393 0.418583927841 2 0 0 1 1 1.0
0 s0 1 1 0.296977022166 0.308926576622 0.321061769241 2 0 0.320301631842 1 1 0.679698368158
0 s0 2 2 0.0693211980236 0.0759745425617 0.0830329760487 2 0 0 1 1 1.0
0 s0 3 3 0.0514357721533 0.0572780350312 0.0635490606154 2 0 0 1 1 1.0
0 s0 4 4 0.206289048286 0.216732283465 0.227442412425 2 0 0.214469184626 1 1 0.785530815374
1 s1 0 0 0.257908396613 0.269323915237 0.280962173021 2 0 0.308618593627 1 1 0.691381406373
1 s1 1 1 0.191837164256 0.202075641154 0.212598774208 2 0 0.201264738445 1 1 0.798735261555
1 s1 2 2 0.0893225793695 0.0968527918782 0.104775833118 2 0 0 1 1 1.0
1 s1 3 3 0.0677092117593 0.0743886217129 0.0814865071073 2 0 0 1 1 1.0
1 s1 4 4 0.101266025921 0.109076666993 0.117254465346 2 0 0.105433582742 1 1 0.894566417258
