5 #m
5 #n
0 s0 0 0 0.179814431468 0.212273641851 0.247536812594 2 0 0 1 0 0 1 1 0.740319014646 2 1 0.259680985354
0 s0 1 1 0.0611354423397 0.0817733990148 0.10643946517 2 0 0 1 0 0.18834386425 1 1 0.81165613575 2 1 0
0 s0 2 2 0.302380188298 0.340681362725 0.380524722005 2 0 0 1 0 0 1 1 1.0 2 1 0
0 s0 3 3 0.103389996474 0.129937629938 0.160228325638 2 0 0 1 0 0 1 1 1.0 2 1 0
0 s0 4 4 0.103600693596 0.12925170068 0.158406487687 2 0 0.28637505599 1 0 0 1 1 0.71362494401 2 1 0
1 s1 0 0 0.321880784949 0.360970677452 0.401418375666 2 0 0 1 0 0 1 1 0.676779230117 2 1 0.323220769883
1 s1 1 1 0.126305832307 0.154701718908 0.18648836378 2 0 0 1 0 0.27256261746 1 1 0.72743738254 2 1 0
1 s1 2 2 0.319698689869 0.359133126935 0.399971916868 2 0 0 1 0 0 1 1 1.0 2 1 0
1 s1 3 3 0.105956423618 0.132264529058 0.162156111946 2 0 0 1 0 0 1 1 1.0 2 1 0
1 s1 4 4 0.0621654227141 0.0825426944972 0.106789748177 2 0 0.17345589697 1 0 0 1 1 0.82654410303 2 1 0
2 s2 0 0 0.416461281655 0.457171314741 0.498293091769 2 0 0 1 0 0 1 1 0.709880291934 2 1 0.290119708066
2 s2 1 1 0.0949943352203 0.12012012012 0.148947570434 2 0 0 1 0 0.241052922542 1 1 0.758947077458 2 1 0
2 s2 2 2 0.343150140196 0.383490073145 0.425005923889 2 0 0 1 0 0 1 1 1.0 2 1 0
2 s2 3 3 0.0751246275698 0.0979797979798 0.124797200778 2 0 0 1 0 0 1 1 0.965273470371 2 1 0.0347265296286
2 s2 4 4 0 0.0 0 2 0 0 1 0 0 1 1 1.0 2 1 0
3 s3 0 0 0.35788835516 0.398157625384 0.439433493012 2 0 0 1 0 0 1 1 0.545228496231 2 1 0.454771503769
3 s3 1 1 0.0166630680312 0.0282651072125 0.0444395679197 2 0 0 1 0 0.262829208654 1 1 0.737170791346 2 1 0
3 s3 2 2 0.289915183918 0.326941514861 0.36557058648 2 0 0 1 0 0 1 1 1.0 2 1 0
3 s3 3 3 0 0.0 0 2 0 0 1 0 0 1 1 1.0 2 1 0
3 s3 4 4 0.0296883087876 0.0443814919736 0.0633156691232 2 0 0.0899530070563 1 0 0 1 1 0.910046992944 2 1 0
4 s4 0 0 0.367260833101 0.407482305359 0.448606992521 2 0 0 1 0 0 1 1 0.460935968912 2 1 0.539064031088
4 s4 1 1 0 0.0 0 2 0 0 1 0 0.11788430089 1 1 0.88211569911 2 1 0
4 s4 2 2 0.375697493763 0.415597235933 0.456301292962 2 0 0 1 0 0 1 1 1.0 2 1 0
4 s4 3 3 0.237102797347 0.271535580524 0.308036270519 2 0 0 1 0 0 1 1 0.92739576187 2 1 0.0726042381302
4 s4 4 4 0.0289698622692 0.043956043956 0.0634377781497 2 0 0.0683644378059 1 0 0 1 1 0.931635562194 2 1 0
