2 #m
5 #n
0 s0 0 0 0 0.0 0 3 2 0 3 1 0.214512074707 1 1 0.685371614117 2 2 0.100116311176
0 s0 1 1 0.0508481751007 0.078431372549 0.114173757049 3 2 0 3 1 0.0616224302299 1 1 0.93837756977 2 2 0
0 s0 2 2 0.0544178865656 0.083857442348 0.121906783369 3 2 0 3 1 0 1 1 1.0 2 2 0
0 s0 3 3 0.117139150579 0.156626506024 0.202853574866 3 2 0 3 1 0 1 1 1.0 2 2 0
0 s0 4 4 0.203395208562 0.252016129032 0.305500584011 3 2 0 3 1 0 1 1 1.0 2 2 0
1 s1 0 0 0.0905636007239 0.125736738703 0.168115592993 3 2 0 3 1 0.367780485153 1 1 0.632219514847 2 2 0
1 s1 1 1 0.0807707006241 0.115546218487 0.158252506166 3 2 0.134560526247 3 1 0 1 1 0.865439473753 2 2 0
1 s1 2 2 0.0128045427823 0.0285714285714 0.0540513469744 3 2 0 3 1 0 1 1 1.0 2 2 0
1 s1 3 3 0 0.0 0 3 2 0 3 1 0 1 1 1.0 2 2 0
1 s1 4 4 0.0784860337682 0.112734864301 0.154924677464 3 2 0 3 1 0 1 1 1.0 2 2 0
