5 #m
5 #n
0 s0 0 0 0.342589283979 0.383001049318 0.424598660045 2 0 0 1 1 1.0
0 s0 1 1 0.295615499988 0.335129310345 0.376360349004 2 0 0.320301631842 1 1 0.679698368158
0 s0 2 2 0.0491991620379 0.0674789128397 0.0897289949923 2 0 0 1 1 1.0
0 s0 3 3 0.0556210476656 0.0756811301715 0.0999323611576 2 0 0 1 1 1.0
0 s0 4 4 0.176276398729 0.2080078125 0.242501171283 2 0 0.214469184626 1 1 0.785530815374
1 s1 0 0 0.420860514788 0.462167689162 0.503848296059 2 0 0 1 1 1.0
1 s1 1 1 0.123923153851 0.151724137931 0.182857336211 2 0 0.168622691306 1 1 0.831377308694
1 s1 2 2 0.0141371187835 0.0251256281407 0.0408748985019 2 0 0 1 1 1.0
1 s1 3 3 0.0077988560925 0.0164271047228 0.0300596126552 2 0 0 1 1 1.0
1 s1 4 4 0.469650871322 0.511178861789 0.552597190222 2 0 0.493581802792 1 1 0.506418197208
2 s2 0 0 0.379794334036 0.419047619048 0.459044981712 2 0 0 1 1 1.0
2 s2 1 1 0.055287910656 0.0755693581781 0.10015298792 2 0 0.0617837316647 1 1 0.938216268335
2 s2 2 2 0.0726757621382 0.0958466453674 0.123220659894 2 0 0 1 1 1.0
2 s2 3 3 0.0294747995796 0.0442733397498 0.0633969757022 2 0 0 1 1 1.0
2 s2 4 4 0.114815370686 0.141865079365 0.17236745745 2 0 0.124154363624 1 1 0.875845636376
3 s3 0 0 0.29461072686 0.332038834951 0.371042129641 2 0 0.0204436085666 1 1 0.979556391433
3 s3 1 1 0 0.0 0 2 0 0 1 1 1.0
3 s3 2 2 0.0236598331476 0.0377358490566 0.05660995573 2 0 0 1 1 1.0
3 s3 3 3 0.117502188352 0.145360824742 0.176772794156 2 0 0 1 1 1.0
3 s3 4 4 0.411317161887 0.451301832208 0.491739697174 2 0 0.448920573085 1 1 0.551079426915
4 s4 0 0 0.256195539911 0.292069632495 0.329887325479 2 0 0.222485655522 1 1 0.777514344478
4 s4 1 1 0.291424276029 0.329329329329 0.368885025841 2 0 0.313601267829 1 1 0.686398732171
4 s4 2 2 0 0.0 0 2 0 0 1 1 1.0
4 s4 3 3 0.000332815055299 0.00295275590551 0.0107622679883 2 0 0 1 1 1.0
4 s4 4 4 0.187581379556 0.220647773279 0.256452433168 2 0 0.231950689049 1 1 0.768049310951
